Source,Target,Sort,Time
600066,488,3,2008/12/31
600066,778,3,2008/12/31
600066,822,3,2008/12/31
600066,837,3,2008/12/31
600066,839,3,2008/12/31
600066,2045,3,2008/12/31
600066,600026,3,2008/12/31
600066,600037,3,2008/12/31
600066,600075,3,2008/12/31
600066,600123,3,2008/12/31
600066,600251,3,2008/12/31
600066,600348,3,2008/12/31
600066,600396,3,2008/12/31
600066,600432,3,2008/12/31
600066,600449,3,2008/12/31
600066,600481,3,2008/12/31
600066,600547,3,2008/12/31
600066,600586,3,2008/12/31
600066,600596,3,2008/12/31
600066,600597,3,2008/12/31
600066,600787,3,2008/12/31
600066,600808,3,2008/12/31
600066,600867,3,2008/12/31
600066,600971,3,2008/12/31
600066,601333,3,2008/12/31
600066,601628,3,2008/12/31
600066,601866,3,2008/12/31
600066,601898,3,2008/12/31
600075,39,3,2008/12/31
600075,400,3,2008/12/31
600075,417,3,2008/12/31
600075,488,3,2008/12/31
600075,778,3,2008/12/31
600075,822,3,2008/12/31
600075,837,3,2008/12/31
600075,839,3,2008/12/31
600075,2045,3,2008/12/31
600075,600026,3,2008/12/31
600075,600037,3,2008/12/31
600075,600066,3,2008/12/31
600075,600123,3,2008/12/31
600075,600251,3,2008/12/31
600075,600348,3,2008/12/31
600075,600396,3,2008/12/31
600075,600432,3,2008/12/31
600075,600449,3,2008/12/31
600075,600481,3,2008/12/31
600075,600547,3,2008/12/31
600075,600586,3,2008/12/31
600075,600596,3,2008/12/31
600075,600597,3,2008/12/31
600075,600787,3,2008/12/31
600075,600808,3,2008/12/31
600075,600867,3,2008/12/31
600075,600971,3,2008/12/31
600075,601333,3,2008/12/31
600075,601628,3,2008/12/31
600075,601866,3,2008/12/31
600075,601898,3,2008/12/31
600123,39,3,2008/12/31
600123,400,3,2008/12/31
600123,417,3,2008/12/31
600123,488,3,2008/12/31
600123,778,3,2008/12/31
600123,822,3,2008/12/31
600123,837,3,2008/12/31
600123,839,3,2008/12/31
600123,2045,3,2008/12/31
600123,600026,3,2008/12/31
600123,600037,3,2008/12/31
600123,600066,3,2008/12/31
600123,600075,3,2008/12/31
600123,600251,3,2008/12/31
600123,600348,3,2008/12/31
600123,600396,3,2008/12/31
600123,600432,3,2008/12/31
600123,600449,3,2008/12/31
600123,600481,3,2008/12/31
600123,600547,3,2008/12/31
600123,600586,3,2008/12/31
600123,600596,3,2008/12/31
600123,600597,3,2008/12/31
600123,600787,3,2008/12/31
600123,600808,3,2008/12/31
600123,600867,3,2008/12/31
600123,600971,3,2008/12/31
600123,601333,3,2008/12/31
600123,601628,3,2008/12/31
600123,601866,3,2008/12/31
600123,601898,3,2008/12/31
600251,39,3,2008/12/31
600251,400,3,2008/12/31
600251,417,3,2008/12/31
600251,488,3,2008/12/31
600251,778,3,2008/12/31
600251,822,3,2008/12/31
600251,837,3,2008/12/31
600251,839,3,2008/12/31
600251,2045,3,2008/12/31
600251,600026,3,2008/12/31
600251,600037,3,2008/12/31
600251,600066,3,2008/12/31
600251,600075,3,2008/12/31
600251,600123,3,2008/12/31
600251,600348,3,2008/12/31
600251,600396,3,2008/12/31
600251,600432,3,2008/12/31
600251,600449,3,2008/12/31
600251,600481,3,2008/12/31
600251,600547,3,2008/12/31
600251,600586,3,2008/12/31
600251,600596,3,2008/12/31
600251,600597,3,2008/12/31
600251,600787,3,2008/12/31
600251,600808,3,2008/12/31
600251,600867,3,2008/12/31
600251,600971,3,2008/12/31
600251,601333,3,2008/12/31
600251,601628,3,2008/12/31
600251,601866,3,2008/12/31
600251,601898,3,2008/12/31
600348,39,3,2008/12/31
600348,400,3,2008/12/31
600348,417,3,2008/12/31
600348,488,3,2008/12/31
600348,778,3,2008/12/31
600348,822,3,2008/12/31
600348,837,3,2008/12/31
600348,839,3,2008/12/31
600348,2045,3,2008/12/31
600348,600026,3,2008/12/31
600348,600037,3,2008/12/31
600348,600066,3,2008/12/31
600348,600075,3,2008/12/31
600348,600123,3,2008/12/31
600348,600251,3,2008/12/31
600348,600396,3,2008/12/31
600348,600432,3,2008/12/31
600348,600449,3,2008/12/31
600348,600481,3,2008/12/31
600348,600547,3,2008/12/31
600348,600586,3,2008/12/31
600348,600596,3,2008/12/31
600348,600597,3,2008/12/31
600348,600787,3,2008/12/31
600348,600808,3,2008/12/31
600348,600867,3,2008/12/31
600348,600971,3,2008/12/31
600348,601333,3,2008/12/31
600348,601628,3,2008/12/31
600348,601866,3,2008/12/31
600348,601898,3,2008/12/31
600396,39,3,2008/12/31
600396,400,3,2008/12/31
600396,417,3,2008/12/31
600396,488,3,2008/12/31
600396,778,3,2008/12/31
600396,822,3,2008/12/31
600396,837,3,2008/12/31
600396,839,3,2008/12/31
600396,2045,3,2008/12/31
600396,600026,3,2008/12/31
600396,600037,3,2008/12/31
600396,600066,3,2008/12/31
600396,600075,3,2008/12/31
600396,600123,3,2008/12/31
600396,600251,3,2008/12/31
600396,600348,3,2008/12/31
600396,600432,3,2008/12/31
600396,600449,3,2008/12/31
600396,600481,3,2008/12/31
600396,600547,3,2008/12/31
600396,600586,3,2008/12/31
600396,600596,3,2008/12/31
600396,600597,3,2008/12/31
600396,600787,3,2008/12/31
600396,600808,3,2008/12/31
600396,600867,3,2008/12/31
600396,600971,3,2008/12/31
600396,601333,3,2008/12/31
600396,601628,3,2008/12/31
600396,601866,3,2008/12/31
600396,601898,3,2008/12/31
600432,39,3,2008/12/31
600432,400,3,2008/12/31
600432,417,3,2008/12/31
600432,488,3,2008/12/31
600432,778,3,2008/12/31
600432,822,3,2008/12/31
600432,837,3,2008/12/31
600432,839,3,2008/12/31
600432,2045,3,2008/12/31
600432,600026,3,2008/12/31
600432,600037,3,2008/12/31
600432,600066,3,2008/12/31
600432,600075,3,2008/12/31
600432,600123,3,2008/12/31
600432,600251,3,2008/12/31
600432,600348,3,2008/12/31
600432,600396,3,2008/12/31
600432,600449,3,2008/12/31
600432,600481,3,2008/12/31
600432,600547,3,2008/12/31
600432,600586,3,2008/12/31
600432,600596,3,2008/12/31
600432,600597,3,2008/12/31
600432,600787,3,2008/12/31
600432,600808,3,2008/12/31
600432,600867,3,2008/12/31
600432,600971,3,2008/12/31
600432,601333,3,2008/12/31
600432,601628,3,2008/12/31
600432,601866,3,2008/12/31
600432,601898,3,2008/12/31
600449,39,3,2008/12/31
600449,400,3,2008/12/31
600449,417,3,2008/12/31
600449,488,3,2008/12/31
600449,778,3,2008/12/31
600449,822,3,2008/12/31
600449,837,3,2008/12/31
600449,839,3,2008/12/31
600449,2045,3,2008/12/31
600449,600026,3,2008/12/31
600449,600037,3,2008/12/31
600449,600066,3,2008/12/31
600449,600075,3,2008/12/31
600449,600123,3,2008/12/31
600449,600251,3,2008/12/31
600449,600348,3,2008/12/31
600449,600396,3,2008/12/31
600449,600432,3,2008/12/31
600449,600481,3,2008/12/31
600449,600547,3,2008/12/31
600449,600586,3,2008/12/31
600449,600596,3,2008/12/31
600449,600597,3,2008/12/31
600449,600787,3,2008/12/31
600449,600808,3,2008/12/31
600449,600867,3,2008/12/31
600449,600971,3,2008/12/31
600449,601333,3,2008/12/31
600449,601628,3,2008/12/31
600449,601866,3,2008/12/31
600449,601898,3,2008/12/31
600481,39,3,2008/12/31
600481,400,3,2008/12/31
600481,417,3,2008/12/31
600481,488,3,2008/12/31
600481,778,3,2008/12/31
600481,822,3,2008/12/31
600481,837,3,2008/12/31
600481,839,3,2008/12/31
600481,2045,3,2008/12/31
600481,600026,3,2008/12/31
600481,600037,3,2008/12/31
600481,600066,3,2008/12/31
600481,600075,3,2008/12/31
600481,600123,3,2008/12/31
600481,600251,3,2008/12/31
600481,600348,3,2008/12/31
600481,600396,3,2008/12/31
600481,600432,3,2008/12/31
600481,600449,3,2008/12/31
600481,600547,3,2008/12/31
600481,600586,3,2008/12/31
600481,600596,3,2008/12/31
600481,600597,3,2008/12/31
600481,600787,3,2008/12/31
600481,600808,3,2008/12/31
600481,600867,3,2008/12/31
600481,600971,3,2008/12/31
600481,601333,3,2008/12/31
600481,601628,3,2008/12/31
600481,601866,3,2008/12/31
600481,601898,3,2008/12/31
600547,39,3,2008/12/31
600547,400,3,2008/12/31
600547,417,3,2008/12/31
600547,488,3,2008/12/31
600547,778,3,2008/12/31
600547,822,3,2008/12/31
600547,837,3,2008/12/31
600547,839,3,2008/12/31
600547,2045,3,2008/12/31
600547,600026,3,2008/12/31
600547,600037,3,2008/12/31
600547,600066,3,2008/12/31
600547,600075,3,2008/12/31
600547,600123,3,2008/12/31
600547,600251,3,2008/12/31
600547,600348,3,2008/12/31
600547,600396,3,2008/12/31
600547,600432,3,2008/12/31
600547,600449,3,2008/12/31
600547,600481,3,2008/12/31
600547,600586,3,2008/12/31
600547,600596,3,2008/12/31
600547,600597,3,2008/12/31
600547,600787,3,2008/12/31
600547,600808,3,2008/12/31
600547,600867,3,2008/12/31
600547,600971,3,2008/12/31
600547,601333,3,2008/12/31
600547,601628,3,2008/12/31
600547,601866,3,2008/12/31
600547,601898,3,2008/12/31
600586,39,3,2008/12/31
600586,400,3,2008/12/31
600586,417,3,2008/12/31
600586,488,3,2008/12/31
600586,778,3,2008/12/31
600586,822,3,2008/12/31
600586,837,3,2008/12/31
600586,839,3,2008/12/31
600586,2045,3,2008/12/31
600586,600026,3,2008/12/31
600586,600037,3,2008/12/31
600586,600066,3,2008/12/31
600586,600075,3,2008/12/31
600586,600123,3,2008/12/31
600586,600251,3,2008/12/31
600586,600348,3,2008/12/31
600586,600396,3,2008/12/31
600586,600432,3,2008/12/31
600586,600449,3,2008/12/31
600586,600481,3,2008/12/31
600586,600547,3,2008/12/31
600586,600596,3,2008/12/31
600586,600597,3,2008/12/31
600586,600787,3,2008/12/31
600586,600808,3,2008/12/31
600586,600867,3,2008/12/31
600586,600971,3,2008/12/31
600586,601333,3,2008/12/31
600586,601628,3,2008/12/31
600586,601866,3,2008/12/31
600586,601898,3,2008/12/31
600596,39,3,2008/12/31
600596,400,3,2008/12/31
600596,417,3,2008/12/31
600596,488,3,2008/12/31
600596,778,3,2008/12/31
600596,822,3,2008/12/31
600596,837,3,2008/12/31
600596,839,3,2008/12/31
600596,2045,3,2008/12/31
600596,600026,3,2008/12/31
600596,600037,3,2008/12/31
600596,600066,3,2008/12/31
600596,600075,3,2008/12/31
600596,600123,3,2008/12/31
600596,600251,3,2008/12/31
600596,600348,3,2008/12/31
600596,600396,3,2008/12/31
600596,600432,3,2008/12/31
600596,600449,3,2008/12/31
600596,600481,3,2008/12/31
600596,600547,3,2008/12/31
600596,600586,3,2008/12/31
600596,600597,3,2008/12/31
600596,600787,3,2008/12/31
600596,600808,3,2008/12/31
600596,600867,3,2008/12/31
600596,600971,3,2008/12/31
600596,601333,3,2008/12/31
600596,601628,3,2008/12/31
600596,601866,3,2008/12/31
600596,601898,3,2008/12/31
600597,39,3,2008/12/31
600597,400,3,2008/12/31
600597,417,3,2008/12/31
600597,488,3,2008/12/31
600597,778,3,2008/12/31
600597,822,3,2008/12/31
600597,837,3,2008/12/31
600597,839,3,2008/12/31
600597,2045,3,2008/12/31
600597,600026,3,2008/12/31
600597,600037,3,2008/12/31
600597,600066,3,2008/12/31
600597,600075,3,2008/12/31
600597,600123,3,2008/12/31
600597,600251,3,2008/12/31
600597,600348,3,2008/12/31
600597,600396,3,2008/12/31
600597,600432,3,2008/12/31
600597,600449,3,2008/12/31
600597,600481,3,2008/12/31
600597,600547,3,2008/12/31
600597,600586,3,2008/12/31
600597,600596,3,2008/12/31
600597,600787,3,2008/12/31
600597,600808,3,2008/12/31
600597,600867,3,2008/12/31
600597,600971,3,2008/12/31
600597,601333,3,2008/12/31
600597,601628,3,2008/12/31
600597,601866,3,2008/12/31
600597,601898,3,2008/12/31
600787,39,3,2008/12/31
600787,400,3,2008/12/31
600787,417,3,2008/12/31
600787,488,3,2008/12/31
600787,778,3,2008/12/31
600787,822,3,2008/12/31
600787,837,3,2008/12/31
600787,839,3,2008/12/31
600787,2045,3,2008/12/31
600787,600026,3,2008/12/31
600787,600037,3,2008/12/31
600787,600066,3,2008/12/31
600787,600075,3,2008/12/31
600787,600123,3,2008/12/31
600787,600251,3,2008/12/31
600787,600348,3,2008/12/31
600787,600396,3,2008/12/31
600787,600432,3,2008/12/31
600787,600449,3,2008/12/31
600787,600481,3,2008/12/31
600787,600547,3,2008/12/31
600787,600586,3,2008/12/31
600787,600596,3,2008/12/31
600787,600597,3,2008/12/31
600787,600808,3,2008/12/31
600787,600867,3,2008/12/31
600787,600971,3,2008/12/31
600787,601333,3,2008/12/31
600787,601628,3,2008/12/31
600787,601866,3,2008/12/31
600787,601898,3,2008/12/31
600808,39,3,2008/12/31
600808,400,3,2008/12/31
600808,417,3,2008/12/31
600808,488,3,2008/12/31
600808,778,3,2008/12/31
600808,822,3,2008/12/31
600808,837,3,2008/12/31
600808,839,3,2008/12/31
600808,2045,3,2008/12/31
600808,600026,3,2008/12/31
600808,600037,3,2008/12/31
600808,600066,3,2008/12/31
600808,600075,3,2008/12/31
600808,600123,3,2008/12/31
600808,600251,3,2008/12/31
600808,600348,3,2008/12/31
600808,600396,3,2008/12/31
600808,600432,3,2008/12/31
600808,600449,3,2008/12/31
600808,600481,3,2008/12/31
600808,600547,3,2008/12/31
600808,600586,3,2008/12/31
600808,600596,3,2008/12/31
600808,600597,3,2008/12/31
600808,600787,3,2008/12/31
600808,600867,3,2008/12/31
600808,600971,3,2008/12/31
600808,601333,3,2008/12/31
600808,601628,3,2008/12/31
600808,601866,3,2008/12/31
600808,601898,3,2008/12/31
600867,39,3,2008/12/31
600867,400,3,2008/12/31
600867,417,3,2008/12/31
600867,488,3,2008/12/31
600867,778,3,2008/12/31
600867,822,3,2008/12/31
600867,837,3,2008/12/31
600867,839,3,2008/12/31
600867,2045,3,2008/12/31
600867,600026,3,2008/12/31
600867,600037,3,2008/12/31
600867,600066,3,2008/12/31
600867,600075,3,2008/12/31
600867,600123,3,2008/12/31
600867,600251,3,2008/12/31
600867,600348,3,2008/12/31
600867,600396,3,2008/12/31
600867,600432,3,2008/12/31
600867,600449,3,2008/12/31
600867,600481,3,2008/12/31
600867,600547,3,2008/12/31
600867,600586,3,2008/12/31
600867,600596,3,2008/12/31
600867,600597,3,2008/12/31
600867,600787,3,2008/12/31
600867,600808,3,2008/12/31
600867,600971,3,2008/12/31
600867,601333,3,2008/12/31
600867,601628,3,2008/12/31
600867,601866,3,2008/12/31
600867,601898,3,2008/12/31
600971,39,3,2008/12/31
600971,400,3,2008/12/31
600971,417,3,2008/12/31
600971,488,3,2008/12/31
600971,778,3,2008/12/31
600971,822,3,2008/12/31
600971,837,3,2008/12/31
600971,839,3,2008/12/31
600971,2045,3,2008/12/31
600971,600026,3,2008/12/31
600971,600037,3,2008/12/31
600971,600066,3,2008/12/31
600971,600075,3,2008/12/31
600971,600123,3,2008/12/31
600971,600251,3,2008/12/31
600971,600348,3,2008/12/31
600971,600396,3,2008/12/31
600971,600432,3,2008/12/31
600971,600449,3,2008/12/31
600971,600481,3,2008/12/31
600971,600547,3,2008/12/31
600971,600586,3,2008/12/31
600971,600596,3,2008/12/31
600971,600597,3,2008/12/31
600971,600787,3,2008/12/31
600971,600808,3,2008/12/31
600971,600867,3,2008/12/31
600971,601333,3,2008/12/31
600971,601628,3,2008/12/31
600971,601866,3,2008/12/31
600971,601898,3,2008/12/31
601333,39,3,2008/12/31
601333,400,3,2008/12/31
601333,417,3,2008/12/31
601333,488,3,2008/12/31
601333,778,3,2008/12/31
601333,822,3,2008/12/31
601333,837,3,2008/12/31
601333,839,3,2008/12/31
601333,2045,3,2008/12/31
601333,600026,3,2008/12/31
601333,600037,3,2008/12/31
601333,600066,3,2008/12/31
601333,600075,3,2008/12/31
601333,600123,3,2008/12/31
601333,600251,3,2008/12/31
601333,600348,3,2008/12/31
601333,600396,3,2008/12/31
601333,600432,3,2008/12/31
601333,600449,3,2008/12/31
601333,600481,3,2008/12/31
601333,600547,3,2008/12/31
601333,600586,3,2008/12/31
601333,600596,3,2008/12/31
601333,600597,3,2008/12/31
601333,600787,3,2008/12/31
601333,600808,3,2008/12/31
601333,600867,3,2008/12/31
601333,600971,3,2008/12/31
601333,601628,3,2008/12/31
601333,601866,3,2008/12/31
601333,601898,3,2008/12/31
601628,39,3,2008/12/31
601628,400,3,2008/12/31
601628,417,3,2008/12/31
601628,488,3,2008/12/31
601628,778,3,2008/12/31
601628,822,3,2008/12/31
601628,837,3,2008/12/31
601628,839,3,2008/12/31
601628,2045,3,2008/12/31
601628,600026,3,2008/12/31
601628,600037,3,2008/12/31
601628,600066,3,2008/12/31
601628,600075,3,2008/12/31
601628,600123,3,2008/12/31
601628,600251,3,2008/12/31
601628,600348,3,2008/12/31
601628,600396,3,2008/12/31
601628,600432,3,2008/12/31
601628,600449,3,2008/12/31
601628,600481,3,2008/12/31
601628,600547,3,2008/12/31
601628,600586,3,2008/12/31
601628,600596,3,2008/12/31
601628,600597,3,2008/12/31
601628,600787,3,2008/12/31
601628,600808,3,2008/12/31
601628,600867,3,2008/12/31
601628,600971,3,2008/12/31
601628,601333,3,2008/12/31
601628,601866,3,2008/12/31
601628,601898,3,2008/12/31
601866,39,3,2008/12/31
601866,400,3,2008/12/31
601866,417,3,2008/12/31
601866,488,3,2008/12/31
601866,778,3,2008/12/31
601866,822,3,2008/12/31
601866,837,3,2008/12/31
601866,839,3,2008/12/31
601866,2045,3,2008/12/31
601866,600026,3,2008/12/31
601866,600037,3,2008/12/31
601866,600066,3,2008/12/31
601866,600075,3,2008/12/31
601866,600123,3,2008/12/31
601866,600251,3,2008/12/31
601866,600348,3,2008/12/31
601866,600396,3,2008/12/31
601866,600432,3,2008/12/31
601866,600449,3,2008/12/31
601866,600481,3,2008/12/31
601866,600547,3,2008/12/31
601866,600586,3,2008/12/31
601866,600596,3,2008/12/31
601866,600597,3,2008/12/31
601866,600787,3,2008/12/31
601866,600808,3,2008/12/31
601866,600867,3,2008/12/31
601866,600971,3,2008/12/31
601866,601333,3,2008/12/31
601866,601628,3,2008/12/31
601866,601898,3,2008/12/31
601898,39,3,2008/12/31
601898,400,3,2008/12/31
601898,417,3,2008/12/31
601898,488,3,2008/12/31
601898,778,3,2008/12/31
601898,822,3,2008/12/31
601898,837,3,2008/12/31
601898,839,3,2008/12/31
601898,2045,3,2008/12/31
601898,600026,3,2008/12/31
601898,600037,3,2008/12/31
601898,600066,3,2008/12/31
601898,600075,3,2008/12/31
601898,600123,3,2008/12/31
601898,600251,3,2008/12/31
601898,600348,3,2008/12/31
601898,600396,3,2008/12/31
601898,600432,3,2008/12/31
601898,600449,3,2008/12/31
601898,600481,3,2008/12/31
601898,600547,3,2008/12/31
601898,600586,3,2008/12/31
601898,600596,3,2008/12/31
601898,600597,3,2008/12/31
601898,600787,3,2008/12/31
601898,600808,3,2008/12/31
601898,600867,3,2008/12/31
601898,600971,3,2008/12/31
601898,601333,3,2008/12/31
601898,601628,3,2008/12/31
601898,601866,3,2008/12/31
888,2094,3,2008/12/31
2094,888,3,2008/12/31
301,758,3,2008/12/31
301,898,3,2008/12/31
758,301,3,2008/12/31
758,898,3,2008/12/31
898,301,3,2008/12/31
898,758,3,2008/12/31
88,652,3,2008/12/31
88,686,3,2008/12/31
88,858,3,2008/12/31
652,88,3,2008/12/31
652,686,3,2008/12/31
652,858,3,2008/12/31
686,88,3,2008/12/31
686,652,3,2008/12/31
686,858,3,2008/12/31
858,88,3,2008/12/31
858,652,3,2008/12/31
858,686,3,2008/12/31
826,2266,3,2008/12/31
2266,826,3,2008/12/31
600010,600029,3,2008/12/31
600029,600010,3,2008/12/31
600018,601088,3,2008/12/31
601088,600018,3,2008/12/31
948,600388,3,2008/12/31
600388,948,3,2008/12/31
1696,600197,3,2008/12/31
1696,600351,3,2008/12/31
1696,600697,3,2008/12/31
600197,1696,3,2008/12/31
600197,600351,3,2008/12/31
600197,600697,3,2008/12/31
600351,1696,3,2008/12/31
600351,600197,3,2008/12/31
600351,600697,3,2008/12/31
600697,1696,3,2008/12/31
600697,600197,3,2008/12/31
600697,600351,3,2008/12/31
600027,600697,3,2008/12/31
600027,600863,3,2008/12/31
600697,600027,3,2008/12/31
600697,600863,3,2008/12/31
600863,600027,3,2008/12/31
600863,600697,3,2008/12/31
600639,600893,3,2008/12/31
600893,600639,3,2008/12/31
28,2219,3,2008/12/31
2219,28,3,2008/12/31
28,600545,3,2008/12/31
28,600863,3,2008/12/31
600545,28,3,2008/12/31
600545,600863,3,2008/12/31
600863,28,3,2008/12/31
600863,600545,3,2008/12/31
9,541,3,2008/12/31
9,562,3,2008/12/31
541,9,3,2008/12/31
541,562,3,2008/12/31
562,9,3,2008/12/31
562,541,3,2008/12/31
600050,600177,3,2008/12/31
600177,600050,3,2008/12/31
878,2003,3,2008/12/31
2003,878,3,2008/12/31
2037,2088,3,2008/12/31
2037,600897,3,2008/12/31
2088,2037,3,2008/12/31
2088,600897,3,2008/12/31
600897,2037,3,2008/12/31
600897,2088,3,2008/12/31
600475,600828,3,2008/12/31
600828,600475,3,2008/12/31
917,951,3,2008/12/31
917,2054,3,2008/12/31
917,2106,3,2008/12/31
917,2241,3,2008/12/31
917,2261,3,2008/12/31
917,600132,3,2008/12/31
917,600761,3,2008/12/31
951,917,3,2008/12/31
951,2054,3,2008/12/31
951,2106,3,2008/12/31
951,2241,3,2008/12/31
951,2261,3,2008/12/31
951,600132,3,2008/12/31
951,600761,3,2008/12/31
2054,917,3,2008/12/31
2054,951,3,2008/12/31
2054,2106,3,2008/12/31
2054,2241,3,2008/12/31
2054,2261,3,2008/12/31
2054,600132,3,2008/12/31
2054,600761,3,2008/12/31
2106,917,3,2008/12/31
2106,951,3,2008/12/31
2106,2054,3,2008/12/31
2106,2241,3,2008/12/31
2106,2261,3,2008/12/31
2106,600132,3,2008/12/31
2106,600761,3,2008/12/31
2241,917,3,2008/12/31
2241,951,3,2008/12/31
2241,2054,3,2008/12/31
2241,2106,3,2008/12/31
2241,2261,3,2008/12/31
2241,600132,3,2008/12/31
2241,600761,3,2008/12/31
2261,917,3,2008/12/31
2261,951,3,2008/12/31
2261,2054,3,2008/12/31
2261,2106,3,2008/12/31
2261,2241,3,2008/12/31
2261,600132,3,2008/12/31
2261,600761,3,2008/12/31
600132,917,3,2008/12/31
600132,951,3,2008/12/31
600132,2054,3,2008/12/31
600132,2106,3,2008/12/31
600132,2241,3,2008/12/31
600132,2261,3,2008/12/31
600132,600761,3,2008/12/31
600761,917,3,2008/12/31
600761,951,3,2008/12/31
600761,2054,3,2008/12/31
600761,2106,3,2008/12/31
600761,2241,3,2008/12/31
600761,2261,3,2008/12/31
600761,600132,3,2008/12/31
729,600361,3,2008/12/31
729,600535,3,2008/12/31
729,600588,3,2008/12/31
729,600694,3,2008/12/31
729,600829,3,2008/12/31
729,600880,3,2008/12/31
729,600900,3,2008/12/31
729,601628,3,2008/12/31
600361,729,3,2008/12/31
600361,600535,3,2008/12/31
600361,600588,3,2008/12/31
600361,600694,3,2008/12/31
600361,600829,3,2008/12/31
600361,600880,3,2008/12/31
600361,600900,3,2008/12/31
600361,601628,3,2008/12/31
600535,729,3,2008/12/31
600535,600361,3,2008/12/31
600535,600588,3,2008/12/31
600535,600694,3,2008/12/31
600535,600829,3,2008/12/31
600535,600880,3,2008/12/31
600535,600900,3,2008/12/31
600535,601628,3,2008/12/31
600588,729,3,2008/12/31
600588,600361,3,2008/12/31
600588,600535,3,2008/12/31
600588,600694,3,2008/12/31
600588,600829,3,2008/12/31
600588,600880,3,2008/12/31
600588,600900,3,2008/12/31
600588,601628,3,2008/12/31
600694,729,3,2008/12/31
600694,600361,3,2008/12/31
600694,600535,3,2008/12/31
600694,600588,3,2008/12/31
600694,600829,3,2008/12/31
600694,600880,3,2008/12/31
600694,600900,3,2008/12/31
600694,601628,3,2008/12/31
600829,729,3,2008/12/31
600829,600361,3,2008/12/31
600829,600535,3,2008/12/31
600829,600588,3,2008/12/31
600829,600694,3,2008/12/31
600829,600880,3,2008/12/31
600829,600900,3,2008/12/31
600829,601628,3,2008/12/31
600880,729,3,2008/12/31
600880,600361,3,2008/12/31
600880,600535,3,2008/12/31
600880,600588,3,2008/12/31
600880,600694,3,2008/12/31
600880,600829,3,2008/12/31
600880,600900,3,2008/12/31
600880,601628,3,2008/12/31
600900,729,3,2008/12/31
600900,600361,3,2008/12/31
600900,600535,3,2008/12/31
600900,600588,3,2008/12/31
600900,600694,3,2008/12/31
600900,600829,3,2008/12/31
600900,600880,3,2008/12/31
600900,601628,3,2008/12/31
601628,729,3,2008/12/31
601628,600361,3,2008/12/31
601628,600535,3,2008/12/31
601628,600588,3,2008/12/31
601628,600694,3,2008/12/31
601628,600829,3,2008/12/31
601628,600880,3,2008/12/31
601628,600900,3,2008/12/31
963,600001,3,2008/12/31
963,600066,3,2008/12/31
963,600312,3,2008/12/31
963,601186,3,2008/12/31
963,601390,3,2008/12/31
963,601939,3,2008/12/31
600001,963,3,2008/12/31
600001,600066,3,2008/12/31
600001,600312,3,2008/12/31
600001,601186,3,2008/12/31
600001,601390,3,2008/12/31
600001,601939,3,2008/12/31
600066,963,3,2008/12/31
600066,600001,3,2008/12/31
600066,600312,3,2008/12/31
600066,601186,3,2008/12/31
600066,601390,3,2008/12/31
600066,601939,3,2008/12/31
600312,963,3,2008/12/31
600312,600001,3,2008/12/31
600312,600066,3,2008/12/31
600312,601186,3,2008/12/31
600312,601390,3,2008/12/31
600312,601939,3,2008/12/31
601186,963,3,2008/12/31
601186,600001,3,2008/12/31
601186,600066,3,2008/12/31
601186,600312,3,2008/12/31
601186,601390,3,2008/12/31
601186,601939,3,2008/12/31
601390,963,3,2008/12/31
601390,600001,3,2008/12/31
601390,600066,3,2008/12/31
601390,600312,3,2008/12/31
601390,601186,3,2008/12/31
601390,601939,3,2008/12/31
601939,963,3,2008/12/31
601939,600001,3,2008/12/31
601939,600066,3,2008/12/31
601939,600312,3,2008/12/31
601939,601186,3,2008/12/31
601939,601390,3,2008/12/31
2239,600104,3,2008/12/31
2239,600323,3,2008/12/31
600104,2239,3,2008/12/31
600104,600323,3,2008/12/31
600323,2239,3,2008/12/31
600323,600104,3,2008/12/31
600022,600026,3,2008/12/31
600022,600048,3,2008/12/31
600022,600102,3,2008/12/31
600022,600195,3,2008/12/31
600022,600383,3,2008/12/31
600022,600391,3,2008/12/31
600022,600439,3,2008/12/31
600022,600456,3,2008/12/31
600022,600533,3,2008/12/31
600022,600535,3,2008/12/31
600022,600725,3,2008/12/31
600022,601666,3,2008/12/31
600026,600022,3,2008/12/31
600026,600048,3,2008/12/31
600026,600102,3,2008/12/31
600026,600195,3,2008/12/31
600026,600383,3,2008/12/31
600026,600391,3,2008/12/31
600026,600439,3,2008/12/31
600026,600456,3,2008/12/31
600026,600533,3,2008/12/31
600026,600535,3,2008/12/31
600026,600725,3,2008/12/31
600026,601666,3,2008/12/31
600048,600022,3,2008/12/31
600048,600026,3,2008/12/31
600048,600102,3,2008/12/31
600048,600195,3,2008/12/31
600048,600383,3,2008/12/31
600048,600391,3,2008/12/31
600048,600439,3,2008/12/31
600048,600456,3,2008/12/31
600048,600533,3,2008/12/31
600048,600535,3,2008/12/31
600048,600725,3,2008/12/31
600048,601666,3,2008/12/31
600102,600022,3,2008/12/31
600102,600026,3,2008/12/31
600102,600048,3,2008/12/31
600102,600195,3,2008/12/31
600102,600383,3,2008/12/31
600102,600391,3,2008/12/31
600102,600439,3,2008/12/31
600102,600456,3,2008/12/31
600102,600533,3,2008/12/31
600102,600535,3,2008/12/31
600102,600725,3,2008/12/31
600102,601666,3,2008/12/31
600195,600022,3,2008/12/31
600195,600026,3,2008/12/31
600195,600048,3,2008/12/31
600195,600102,3,2008/12/31
600195,600383,3,2008/12/31
