Stkcd,Accper,Typrep,B002000000
600444,3/31/2015,A,-4529039.34
600446,9/30/2015,A,149321133.4
600446,6/30/2015,A,91324842.68
600446,3/31/2015,A,33762264.42
600448,9/30/2015,A,15855887.69
600448,6/30/2015,A,9556279.05
600448,3/31/2015,A,5182909.47
600449,9/30/2015,A,47943932.18
600449,6/30/2015,A,-29676349.77
600449,3/31/2015,A,-77650665.07
600452,9/30/2015,A,167659747.1
600452,6/30/2015,A,135622660.4
600452,3/31/2015,A,135305896.7
600455,9/30/2015,A,6524274.9
600455,6/30/2015,A,-852633.65
600455,3/31/2015,A,2360415.91
600456,9/30/2015,A,-87644242.58
600456,6/30/2015,A,-48338555.15
600456,3/31/2015,A,-18527321.04
600458,9/30/2015,A,225148552.7
600458,6/30/2015,A,206598479.5
600458,3/31/2015,A,170380829.1
600459,9/30/2015,A,56391289.82
600459,6/30/2015,A,42353899.88
600459,3/31/2015,A,15475118
600460,9/30/2015,A,85984815.95
600460,6/30/2015,A,65351131.58
600460,3/31/2015,A,29795005.19
600461,9/30/2015,A,163337298.2
600461,6/30/2015,A,105498532.2
600461,3/31/2015,A,53780822.63
600462,9/30/2015,A,-31326886.89
600462,6/30/2015,A,-26768102.95
600462,3/31/2015,A,-1850548.37
600463,9/30/2015,A,24851056.98
600463,6/30/2015,A,15930152.59
600463,3/31/2015,A,11694004.31
600466,9/30/2015,A,-92625054.65
600466,6/30/2015,A,-365539467.4
600466,3/31/2015,A,-113654016.5
600467,9/30/2015,A,31223082.56
600467,6/30/2015,A,31769725.88
600467,3/31/2015,A,6777609.76
600468,9/30/2015,A,39681442.07
600468,6/30/2015,A,32676664.42
600468,3/31/2015,A,11692292.27
600469,9/30/2015,A,204453132.3
600469,6/30/2015,A,146712490.2
600469,3/31/2015,A,54478045.72
600470,9/30/2015,A,103924727.6
600470,6/30/2015,A,29880502.37
600470,3/31/2015,A,-19560452.95
600475,9/30/2015,A,107734118.7
600475,6/30/2015,A,81264881.76
600475,3/31/2015,A,40753408.64
600476,9/30/2015,A,-13061795.88
600476,6/30/2015,A,-5382086.61
600476,3/31/2015,A,-4334800.31
600477,9/30/2015,A,123205111.3
600477,6/30/2015,A,32403724.56
600477,3/31/2015,A,14635865.47
600478,9/30/2015,A,57735475.33
600478,6/30/2015,A,-33009825.21
600478,3/31/2015,A,-21885771.35
600479,9/30/2015,A,43292197.74
600479,6/30/2015,A,28290051.97
600479,3/31/2015,A,15779964.72
600480,9/30/2015,A,244309729.1
600480,6/30/2015,A,198309041.6
600480,3/31/2015,A,72163694.56
600481,9/30/2015,A,191737129.9
600481,6/30/2015,A,181860230.1
600481,3/31/2015,A,49606030.08
600482,9/30/2015,A,144901293.4
600482,6/30/2015,A,98354511.22
600482,3/31/2015,A,37442469.58
600483,9/30/2015,A,718809086.8
600483,6/30/2015,A,374865057.1
600483,3/31/2015,A,97924433.82
600485,9/30/2015,A,1226033652
600485,6/30/2015,A,360142254.5
600485,3/31/2015,A,320439288
600486,9/30/2015,A,331647972.6
600486,6/30/2015,A,259737976.5
600486,3/31/2015,A,124795039.7
600487,9/30/2015,A,479192767.4
600487,6/30/2015,A,177205973.9
600487,3/31/2015,A,65916714.04
600488,9/30/2015,A,71470046.52
600488,6/30/2015,A,47182164.35
600488,3/31/2015,A,14380552.39
600489,9/30/2015,A,163709947.8
600489,6/30/2015,A,105258467.2
600489,3/31/2015,A,42278757.02
600490,9/30/2015,A,102329654.1
600490,6/30/2015,A,106548339.9
600490,3/31/2015,A,37298282.01
600491,9/30/2015,A,161132054.4
600491,6/30/2015,A,93663322.62
600491,3/31/2015,A,41821541.86
600493,9/30/2015,A,5794794.99
600493,6/30/2015,A,2788899.71
600493,3/31/2015,A,1488584.84
600495,9/30/2015,A,50290734.63
600495,6/30/2015,A,30063958.76
600495,3/31/2015,A,2584679.3
600496,9/30/2015,A,242981237.7
600496,6/30/2015,A,127828631.1
600496,3/31/2015,A,45715343.68
600497,9/30/2015,A,75753622.12
600497,6/30/2015,A,53743445.2
600497,3/31/2015,A,3970973.2
600498,9/30/2015,A,492545424.2
600498,6/30/2015,A,374159848.2
600498,3/31/2015,A,107814650.8
600499,9/30/2015,A,595081679.4
600499,6/30/2015,A,270230105.3
600499,3/31/2015,A,126245057.3
600500,9/30/2015,A,577669794.4
600500,6/30/2015,A,463116723.5
600500,3/31/2015,A,167302162
600501,9/30/2015,A,31269269.02
600501,6/30/2015,A,32322301.19
600501,3/31/2015,A,8122174.42
600502,9/30/2015,A,199042268.7
600502,6/30/2015,A,118904823.3
600502,3/31/2015,A,42557958.26
600503,9/30/2015,A,14976464.4
600503,6/30/2015,A,11338538.49
600503,3/31/2015,A,2450526.75
600505,9/30/2015,A,48779666.7
600505,6/30/2015,A,683432.7
600505,3/31/2015,A,-6109077.69
600506,9/30/2015,A,-4292637.17
600506,6/30/2015,A,-1754846.78
600506,3/31/2015,A,-1819450
600507,9/30/2015,A,165109551.1
600507,6/30/2015,A,151638612.3
600507,3/31/2015,A,70270669.05
600508,9/30/2015,A,1059877.66
600508,6/30/2015,A,1634969.01
600508,3/31/2015,A,7205173.01
600509,9/30/2015,A,293791779.3
600509,6/30/2015,A,206062291.6
600509,3/31/2015,A,133659183.1
600510,9/30/2015,A,174491035.7
600510,6/30/2015,A,143735925.8
600510,3/31/2015,A,70423804.85
600511,9/30/2015,A,404861652.6
600511,6/30/2015,A,268175588.4
600511,3/31/2015,A,113216468.2
600512,9/30/2015,A,7991711.36
600512,6/30/2015,A,5767628.64
600512,3/31/2015,A,881778.11
600513,9/30/2015,A,37792187.25
600513,6/30/2015,A,23792604.99
600513,3/31/2015,A,11388830.99
600515,9/30/2015,A,39911810.39
600515,6/30/2015,A,17917075.09
600515,3/31/2015,A,328059.62
600516,9/30/2015,A,6618541.77
600516,6/30/2015,A,24486979.73
600516,3/31/2015,A,-13940635.55
600517,9/30/2015,A,94648262.25
600517,6/30/2015,A,29881819.19
600517,3/31/2015,A,21641304.9
600518,9/30/2015,A,2107963621
600518,6/30/2015,A,1432382312
600518,3/31/2015,A,817911605.7
600519,9/30/2015,A,12126789327
600519,6/30/2015,A,8364520509
600519,3/31/2015,A,4628320417
600520,9/30/2015,A,-18711332.91
600520,6/30/2015,A,-12622460.33
600520,3/31/2015,A,-11175161.72
600521,9/30/2015,A,341762296.6
600521,6/30/2015,A,237982504.1
600521,3/31/2015,A,100163668
600522,9/30/2015,A,564106883.1
600522,6/30/2015,A,393528978.9
600522,3/31/2015,A,143621123.3
600523,9/30/2015,A,103286287.1
600523,6/30/2015,A,82869272.55
600523,3/31/2015,A,20050643
600525,9/30/2015,A,353347491.7
600525,6/30/2015,A,163845844.3
600525,3/31/2015,A,47501796.66
600526,9/30/2015,A,68092713.24
600526,6/30/2015,A,47855196.67
600526,3/31/2015,A,21514932.8
600527,9/30/2015,A,8460593.22
600527,6/30/2015,A,7645916.42
600527,3/31/2015,A,3949687.12
600528,9/30/2015,A,-65413944.18
600528,6/30/2015,A,23479943.06
600528,3/31/2015,A,54552608.29
600529,9/30/2015,A,113033057.5
600529,6/30/2015,A,72600584.83
600529,3/31/2015,A,32196707.39
600530,9/30/2015,A,80092549.2
600530,6/30/2015,A,68764003.06
600530,3/31/2015,A,30924117.47
600531,9/30/2015,A,-41980284.71
600531,6/30/2015,A,6873281.8
600531,3/31/2015,A,3516409.07
600532,9/30/2015,A,7171578.35
600532,6/30/2015,A,3553222.92
600532,3/31/2015,A,678874.82
600533,9/30/2015,A,150850868.1
600533,6/30/2015,A,75003052.78
600533,3/31/2015,A,5646540.33
600535,9/30/2015,A,1263419084
600535,6/30/2015,A,860637982.8
600535,3/31/2015,A,357530316.9
600536,9/30/2015,A,-172270164.8
600536,6/30/2015,A,-107660975.9
600536,3/31/2015,A,-76420541.9
600537,9/30/2015,A,146032201.2
600537,6/30/2015,A,33061663.92
600537,3/31/2015,A,11387069.04
600538,9/30/2015,A,-2406950.44
600538,6/30/2015,A,3194109.01
600538,3/31/2015,A,-3116511.1
600539,9/30/2015,A,17494009.2
600539,6/30/2015,A,477823.3
600539,3/31/2015,A,-2242548.36
600540,9/30/2015,A,-38279563.96
600540,6/30/2015,A,-22067756.53
600540,3/31/2015,A,-11071748.41
600543,9/30/2015,A,23465674.49
600543,6/30/2015,A,16560315.63
600543,3/31/2015,A,14897631.34
600545,9/30/2015,A,-61761801.76
600545,6/30/2015,A,-5159304.16
600545,3/31/2015,A,-59702650.33
600546,9/30/2015,A,-9033331.65
600546,6/30/2015,A,60948314.29
600546,3/31/2015,A,38565340.93
600547,9/30/2015,A,282037018.6
600547,6/30/2015,A,48829332.68
600547,3/31/2015,A,-71761973.89
600548,9/30/2015,A,899060676
600548,6/30/2015,A,561316583
600548,3/31/2015,A,270817902.7
600549,9/30/2015,A,68803159.14
600549,6/30/2015,A,127865356.8
600549,3/31/2015,A,52746772.87
600550,9/30/2015,A,229655147.7
600550,6/30/2015,A,237138907
600550,3/31/2015,A,225770062
600551,9/30/2015,A,289893504.4
600551,6/30/2015,A,234407015.6
600551,3/31/2015,A,108265408.9
600552,9/30/2015,A,54414114.06
600552,6/30/2015,A,43540745.62
600552,3/31/2015,A,24388543.2
600555,9/30/2015,A,14500747.14
600555,6/30/2015,A,-29614338.58
600555,3/31/2015,A,-11454806.67
600556,9/30/2015,A,1061133.7
600556,6/30/2015,A,1894779.58
600556,3/31/2015,A,1233700.3
600557,9/30/2015,A,290287824.1
600557,6/30/2015,A,191702291.3
600557,3/31/2015,A,81898748.57
600558,9/30/2015,A,46100026.91
600558,6/30/2015,A,35974020.64
600558,3/31/2015,A,15593445.26
600559,9/30/2015,A,57290340.56
600559,6/30/2015,A,17597946.34
600559,3/31/2015,A,21768631.13
600560,9/30/2015,A,20882750.97
600560,6/30/2015,A,14901951.85
600560,3/31/2015,A,8596953.06
600561,9/30/2015,A,75867065.53
600561,6/30/2015,A,59828666.18
600561,3/31/2015,A,47319908.46
600562,9/30/2015,A,106239375
600562,6/30/2015,A,56737304.45
600562,3/31/2015,A,13814956.98
600563,9/30/2015,A,250089251.4
600563,6/30/2015,A,160261878.9
600563,3/31/2015,A,69900652.02
600565,9/30/2015,A,242298572.8
600565,6/30/2015,A,171699889.6
600565,3/31/2015,A,19844007.13
600566,9/30/2015,A,497313120.4
600566,6/30/2015,A,329521343.2
600566,3/31/2015,A,158500990.3
600567,9/30/2015,A,205339412
600567,6/30/2015,A,133521724.3
600567,3/31/2015,A,53912497.12
600568,9/30/2015,A,63779887.38
600568,6/30/2015,A,57428329.06
600568,3/31/2015,A,15363618.17
600569,9/30/2015,A,-1272714369
600569,6/30/2015,A,-389329786.6
600569,3/31/2015,A,-100702122.9
600570,9/30/2015,A,124705614.7
600570,6/30/2015,A,234420812.8
600570,3/31/2015,A,72199961.9
600571,9/30/2015,A,69874007.32
600571,6/30/2015,A,43960576.07
600571,3/31/2015,A,12122310.98
600572,9/30/2015,A,667348824.4
600572,6/30/2015,A,493034455.5
600572,3/31/2015,A,162987327.7
600573,9/30/2015,A,37354679.78
600573,6/30/2015,A,9834330.01
600573,3/31/2015,A,-14716750.27
600575,9/30/2015,A,181339822.6
600575,6/30/2015,A,116411433.8
600575,3/31/2015,A,48956732.58
600576,9/30/2015,A,3728547.23
600576,6/30/2015,A,-20040659.72
600576,3/31/2015,A,-5904942.35
600577,9/30/2015,A,136875280.8
600577,6/30/2015,A,97048687.22
600577,3/31/2015,A,44669429.01
600578,9/30/2015,A,2436645507
600578,6/30/2015,A,1563730517
600578,3/31/2015,A,554711827.3
600579,9/30/2015,A,16922548.56
600579,6/30/2015,A,9822703.65
600579,3/31/2015,A,1201323.86
600580,9/30/2015,A,311990345.6
600580,6/30/2015,A,232280088.6
600580,3/31/2015,A,107874798.1
600581,9/30/2015,A,-1729137512
600581,6/30/2015,A,-811103012.4
600581,3/31/2015,A,-420877924.6
600582,9/30/2015,A,790670611.5
600582,6/30/2015,A,621581472.3
600582,3/31/2015,A,130992649.5
600583,9/30/2015,A,1982339737
600583,6/30/2015,A,1554378499
600583,3/31/2015,A,235277382.1
600584,9/30/2015,A,98663882.06
600584,6/30/2015,A,140957027.9
600584,3/31/2015,A,64845802.01
600585,9/30/2015,A,6132280992
600585,6/30/2015,A,4741126866
600585,3/31/2015,A,1718252224
600586,9/30/2015,A,-107148105.6
600586,6/30/2015,A,-76413360.41
600586,3/31/2015,A,-48163889.59
600587,9/30/2015,A,263107131.9
600587,6/30/2015,A,175573148.2
600587,3/31/2015,A,103474111.8
600588,9/30/2015,A,-398184275
600588,6/30/2015,A,-145585556
600588,3/31/2015,A,-125214142
600589,9/30/2015,A,26008969.4
600589,6/30/2015,A,20759707.23
600589,3/31/2015,A,11427622.43
600590,9/30/2015,A,36435024.7
600590,6/30/2015,A,12108137.8
600590,3/31/2015,A,2819167.27
600592,9/30/2015,A,-1285664.02
600592,6/30/2015,A,13902217.28
600592,3/31/2015,A,11384727.98
600593,9/30/2015,A,78413713.71
600593,6/30/2015,A,10886561.23
600593,3/31/2015,A,-7108986.31
600594,9/30/2015,A,164046720
600594,6/30/2015,A,61135913.81
600594,3/31/2015,A,58964203.87
600595,9/30/2015,A,-303819384.2
600595,6/30/2015,A,-167441255.9
600595,3/31/2015,A,-88202880.04
600596,9/30/2015,A,-145762487.3
600596,6/30/2015,A,-31855976.75
600596,3/31/2015,A,2346507.17
600597,9/30/2015,A,301246943
600597,6/30/2015,A,226731940
600597,3/31/2015,A,122138493
600598,9/30/2015,A,816973697.3
600598,6/30/2015,A,596269736.4
600598,3/31/2015,A,150299633
600599,9/30/2015,A,6053949.38
600599,6/30/2015,A,6262962.39
600599,3/31/2015,A,1515913.64
600600,9/30/2015,A,1738725767
600600,6/30/2015,A,1219544500
600600,3/31/2015,A,522726464
600601,9/30/2015,A,21627828.01
600601,6/30/2015,A,2771893.34
600601,3/31/2015,A,26460938.65
600602,9/30/2015,A,64256985.85
600602,6/30/2015,A,36927189.08
600602,3/31/2015,A,12115651.12
600603,9/30/2015,A,-10321441.94
600603,6/30/2015,A,-10903132.31
600603,3/31/2015,A,-8548519.4
600604,9/30/2015,A,-31738716.01
600604,6/30/2015,A,-19922455.67
600604,3/31/2015,A,-12174159.76
600605,9/30/2015,A,5582800.25
600605,6/30/2015,A,7478499.29
600605,3/31/2015,A,3116070.17
600606,9/30/2015,A,4827791436
600606,6/30/2015,A,3935286800
600606,3/31/2015,A,-44277889.44
600608,9/30/2015,A,-17952627.98
600608,6/30/2015,A,-12387936.49
600608,3/31/2015,A,-6364779.13
600609,9/30/2015,A,126716958.2
600609,6/30/2015,A,92733005.59
600609,3/31/2015,A,37466615.67
600610,9/30/2015,A,7852886.1
600610,6/30/2015,A,6030601.51
600610,3/31/2015,A,2745321.22
600611,9/30/2015,A,459830375.2
600611,6/30/2015,A,275075276.9
600611,3/31/2015,A,139530084.9
600612,9/30/2015,A,1043424560
600612,6/30/2015,A,690338423.9
600612,3/31/2015,A,375507161.6
600613,9/30/2015,A,148367050.8
600613,6/30/2015,A,95002188.46
600613,3/31/2015,A,47509057.41
600614,9/30/2015,A,61261897.21
600614,6/30/2015,A,62215034.69
600614,3/31/2015,A,42281117.29
600615,9/30/2015,A,8947797.66
600615,6/30/2015,A,8245350.73
600615,3/31/2015,A,4671063.5
600616,9/30/2015,A,49613498.96
600616,6/30/2015,A,33040073.29
600616,3/31/2015,A,59317946.79
600617,9/30/2015,A,372440612.7
600617,6/30/2015,A,267106202
600617,3/31/2015,A,192121705.4
600618,9/30/2015,A,-39582554.34
600618,6/30/2015,A,-45532624.66
600618,3/31/2015,A,4636971.12
600619,9/30/2015,A,72476938.03
600619,6/30/2015,A,83538941.68
600619,3/31/2015,A,43160434.43
600620,9/30/2015,A,65768278.17
600620,6/30/2015,A,70349892.39
600620,3/31/2015,A,57924919.14
600621,9/30/2015,A,173339629
600621,6/30/2015,A,149441534
600621,3/31/2015,A,46905713.34
600622,9/30/2015,A,226091129.4
600622,6/30/2015,A,191362683.1
600622,3/31/2015,A,118821016.5
600623,9/30/2015,A,239228275.9
600623,6/30/2015,A,-236830904.7
600623,3/31/2015,A,-162935007
600624,9/30/2015,A,34478035.53
600624,6/30/2015,A,20718569.33
600624,3/31/2015,A,7323199.61
600626,9/30/2015,A,99191864.09
600626,6/30/2015,A,59852070.25
600626,3/31/2015,A,29629348.66
600628,9/30/2015,A,44256344.64
600628,6/30/2015,A,40423150.98
600628,3/31/2015,A,44869275.2
600629,9/30/2015,A,87134590.53
600629,6/30/2015,A,-850914.55
600629,3/31/2015,A,-1348705.75
600630,9/30/2015,A,57809128.02
600630,6/30/2015,A,38985141.29
600630,3/31/2015,A,17753498.97
600633,9/30/2015,A,492707037.9
600633,6/30/2015,A,365759066.1
600633,3/31/2015,A,175402813.9
600634,9/30/2015,A,100550878.6
600634,6/30/2015,A,41660137.58
600634,3/31/2015,A,8680879.5
600635,9/30/2015,A,442806578.8
600635,6/30/2015,A,389617379.9
600635,3/31/2015,A,78109494.02
600636,9/30/2015,A,-74824382.14
600636,6/30/2015,A,-14293912.97
600636,3/31/2015,A,-26786991.82
600637,9/30/2015,A,2693360327
600637,6/30/2015,A,1755837564
600637,3/31/2015,A,179041054.3
600638,9/30/2015,A,204196217.6
600638,6/30/2015,A,86953580.03
600638,3/31/2015,A,34183931.42
600639,9/30/2015,A,379122898.7
600639,6/30/2015,A,254299469.6
600639,3/31/2015,A,72375593.77
600640,9/30/2015,A,58199237.07
600640,6/30/2015,A,45546852.49
600640,3/31/2015,A,13281876.95
600641,9/30/2015,A,226994004.5
600641,6/30/2015,A,175303634.2
600641,3/31/2015,A,86896102.6
600642,9/30/2015,A,2448348594
600642,6/30/2015,A,1850841537
600642,3/31/2015,A,790233303.3
600643,9/30/2015,A,429571920
600643,6/30/2015,A,301233462.6
600643,3/31/2015,A,128995017.8
600644,9/30/2015,A,63401908.71
600644,6/30/2015,A,41442370.17
600644,3/31/2015,A,13755324.88
600645,9/30/2015,A,91855201.37
600645,6/30/2015,A,294599779.6
600645,3/31/2015,A,163552528.3
600647,9/30/2015,A,65557176.52
600647,6/30/2015,A,66598066.43
600647,3/31/2015,A,1877129.29
600648,9/30/2015,A,438388310.7
600648,6/30/2015,A,333027649.6
600648,3/31/2015,A,250646501.5
600649,9/30/2015,A,3138100162
600649,6/30/2015,A,2963974169
600649,3/31/2015,A,1082468233
600650,9/30/2015,A,186546240.1
600650,6/30/2015,A,136818720.2
600650,3/31/2015,A,56039499.69
600651,9/30/2015,A,203019496.1
600651,6/30/2015,A,75519991.76
600651,3/31/2015,A,43896475.89
600652,9/30/2015,A,-64598681.85
600652,6/30/2015,A,-14104035.81
600652,3/31/2015,A,40971798.42
600653,9/30/2015,A,13439210.06
600653,6/30/2015,A,56538170.41
600653,3/31/2015,A,40723684.75
600654,9/30/2015,A,160318277.6
600654,6/30/2015,A,109185754.1
600654,3/31/2015,A,17158690.59
600655,9/30/2015,A,543991902.6
600655,6/30/2015,A,422337619.8
600655,3/31/2015,A,249443152
600656,9/30/2015,A,-18947460.62
600656,6/30/2015,A,-13697705.67
600656,3/31/2015,A,-6393653.44
600657,9/30/2015,A,166397412.9
600657,6/30/2015,A,234066335
600657,3/31/2015,A,-35521928.48
600658,9/30/2015,A,166847450.9
600658,6/30/2015,A,33339937.2
600658,3/31/2015,A,8865089.47
600660,9/30/2015,A,1850735709
600660,6/30/2015,A,1218130117
600660,3/31/2015,A,579472145
600661,9/30/2015,A,21145283.2
600661,6/30/2015,A,6353385.1
600661,3/31/2015,A,-6981822.73
600662,9/30/2015,A,157618853.5
600662,6/30/2015,A,104129987.6
600662,3/31/2015,A,53308248.87
600663,9/30/2015,A,1323219909
600663,6/30/2015,A,747873593.6
600663,3/31/2015,A,337839912.4
600664,9/30/2015,A,438935006
600664,6/30/2015,A,401313486.3
600664,3/31/2015,A,175047299.4
600665,9/30/2015,A,-24791816.42
600665,6/30/2015,A,-15312792.58
600665,3/31/2015,A,-1456865.75
600666,9/30/2015,A,205017290.1
600666,6/30/2015,A,110212642.4
600666,3/31/2015,A,22711188.56
600667,9/30/2015,A,87702068.11
600667,6/30/2015,A,42545204.77
600667,3/31/2015,A,18774392.75
600668,9/30/2015,A,151281211.1
600668,6/30/2015,A,101963239.9
600668,3/31/2015,A,26541975.27
600671,9/30/2015,A,-13394062.7
600671,6/30/2015,A,-6177119.61
600671,3/31/2015,A,-3485478.85
600673,9/30/2015,A,91380257.52
600673,6/30/2015,A,50154622.63
600673,3/31/2015,A,20424460.72
600674,9/30/2015,A,3241500496
600674,6/30/2015,A,1561595972
600674,3/31/2015,A,789813813.1
600675,9/30/2015,A,-1501737122
600675,6/30/2015,A,-903610521.2
600675,3/31/2015,A,-188887256.7
600676,9/30/2015,A,300032774
600676,6/30/2015,A,194583151.6
600676,3/31/2015,A,89285750.11
600677,9/30/2015,A,-34578196.96
600677,6/30/2015,A,-27307561.09
600677,3/31/2015,A,-25359643.57
600678,9/30/2015,A,-4187065.77
600678,6/30/2015,A,819721.05
600678,3/31/2015,A,-10799839.31
600679,9/30/2015,A,-11316494.85
600679,6/30/2015,A,-7159892.79
600679,3/31/2015,A,-6257403.85
600680,9/30/2015,A,-29953151.87
600680,6/30/2015,A,2114024
600680,3/31/2015,A,-7818718.94
600681,9/30/2015,A,-1927603.39
600681,6/30/2015,A,-1133102.87
600681,3/31/2015,A,-179579.54
600682,9/30/2015,A,-145917017.1
600682,6/30/2015,A,109466864.2
600682,3/31/2015,A,-178836282
600683,9/30/2015,A,-94749352.8
600683,6/30/2015,A,-100171083.5
600683,3/31/2015,A,-69763180.89
600684,9/30/2015,A,174471571.4
600684,6/30/2015,A,115639677.3
600684,3/31/2015,A,30180804.13
600685,9/30/2015,A,-941820371.3
600685,6/30/2015,A,-523592777.5
600685,3/31/2015,A,-203400346.6
600686,9/30/2015,A,492507664.6
600686,6/30/2015,A,271268275.3
600686,3/31/2015,A,84643118.7
600687,9/30/2015,A,187436212.5
600687,6/30/2015,A,138821040.2
600687,3/31/2015,A,95772711.18
600688,9/30/2015,A,2275776000
600688,6/30/2015,A,1748460000
600688,3/31/2015,A,63302000
600689,9/30/2015,A,-20011040.32
600689,6/30/2015,A,-11184949.26
600689,3/31/2015,A,-11616393.97
600690,9/30/2015,A,4515687995
600690,6/30/2015,A,3300165717
600690,3/31/2015,A,1270934904
600691,9/30/2015,A,64066019.94
600691,6/30/2015,A,59532613.2
600691,3/31/2015,A,23428683.38
600692,9/30/2015,A,21592296.63
600692,6/30/2015,A,7272404.19
600692,3/31/2015,A,2142909.97
600693,9/30/2015,A,38814940.27
600693,6/30/2015,A,43136484.44
600693,3/31/2015,A,40646084.16
600694,9/30/2015,A,656257447.5
600694,6/30/2015,A,648155433.8
600694,3/31/2015,A,318795135
600695,9/30/2015,A,-3558737.27
600695,6/30/2015,A,7432719.19
600695,3/31/2015,A,14256072.31
600696,9/30/2015,A,-37732499.79
600696,6/30/2015,A,-24241739.13
600696,3/31/2015,A,-11677371.13
600697,9/30/2015,A,338252643.1
600697,6/30/2015,A,224771044.1
600697,3/31/2015,A,83538862.85
600698,9/30/2015,A,1701495.47
600698,6/30/2015,A,4916928.71
600698,3/31/2015,A,3724162.27
600699,9/30/2015,A,286360710.7
600699,6/30/2015,A,199569872.7
600699,3/31/2015,A,96687981.5
600701,9/30/2015,A,-41004472.85
600701,6/30/2015,A,-29641111.77
600701,3/31/2015,A,-21474996.81
600702,9/30/2015,A,3951003.65
600702,6/30/2015,A,6745848.52
600702,3/31/2015,A,4371524.26
600703,9/30/2015,A,1486544509
600703,6/30/2015,A,943663770.3
600703,3/31/2015,A,393788882.5
600704,9/30/2015,A,1615332814
600704,6/30/2015,A,456080661.9
600704,3/31/2015,A,197928127.4
600705,9/30/2015,A,2767522221
600705,6/30/2015,A,2151381905
600705,3/31/2015,A,704418075.9
600706,9/30/2015,A,48979016.56
600706,6/30/2015,A,26726947.06
600706,3/31/2015,A,4991298.55
600707,9/30/2015,A,-262839950
600707,6/30/2015,A,-175053538.7
600707,3/31/2015,A,-81507522.15
600708,9/30/2015,A,220855833.1
600708,6/30/2015,A,70966130.55
600708,3/31/2015,A,34881874.39
600710,9/30/2015,A,-339676315.2
600710,6/30/2015,A,-205047163.6
600710,3/31/2015,A,-66523153.02
600711,9/30/2015,A,92141065.64
600711,6/30/2015,A,41170432.87
600711,3/31/2015,A,-8299336.45
600712,9/30/2015,A,-7106613.33
600712,6/30/2015,A,1351728.31
600712,3/31/2015,A,1055227.98
600713,9/30/2015,A,153784281
600713,6/30/2015,A,101688877.2
600713,3/31/2015,A,58164315.26
600714,9/30/2015,A,-17131706.42
600714,6/30/2015,A,-16237214.33
600714,3/31/2015,A,435468.1
600715,9/30/2015,A,28989480.32
600715,6/30/2015,A,-11349162.28
600715,3/31/2015,A,-8471439.51
600716,9/30/2015,A,-91943197.39
600716,6/30/2015,A,-88816728.99
600716,3/31/2015,A,-35076198.96
600717,9/30/2015,A,1388402304
600717,6/30/2015,A,927189917.3
600717,3/31/2015,A,381741136.6
600718,9/30/2015,A,106752719
600718,6/30/2015,A,54096638
600718,3/31/2015,A,1389880
600719,9/30/2015,A,-16468440.25
600719,6/30/2015,A,29132844.63
600719,3/31/2015,A,75350656.82
600720,9/30/2015,A,37520534.21
600720,6/30/2015,A,-64656240.91
600720,3/31/2015,A,-185410790.8
600721,9/30/2015,A,-265638227.8
600721,6/30/2015,A,-183703113.7
600721,3/31/2015,A,-83701166.09
600722,9/30/2015,A,243534575.4
600722,6/30/2015,A,-130632204.9
600722,3/31/2015,A,-47402178.11
600723,9/30/2015,A,352953278.2
600723,6/30/2015,A,259503865.1
600723,3/31/2015,A,121195990.7
600724,9/30/2015,A,-870153076.7
600724,6/30/2015,A,46014267.89
600724,3/31/2015,A,35586802.58
600725,9/30/2015,A,-1080339082
600725,6/30/2015,A,-610178823.9
600725,3/31/2015,A,-297144303.3
600726,9/30/2015,A,129984533
600726,6/30/2015,A,283084527.9
600726,3/31/2015,A,429412736.7
600727,9/30/2015,A,25836975.52
600727,6/30/2015,A,19565433.16
600727,3/31/2015,A,9296628.96
600728,9/30/2015,A,-26051747.57
600728,6/30/2015,A,6747019.75
600728,3/31/2015,A,-18019747.9
600729,9/30/2015,A,380869783.9
600729,6/30/2015,A,418950585.2
600729,3/31/2015,A,327686005.9
600730,9/30/2015,A,70651514.71
600730,6/30/2015,A,59312769.42
600730,3/31/2015,A,27203749.49
600731,9/30/2015,A,10650141.19
600731,6/30/2015,A,14460148.32
600731,3/31/2015,A,3979724.36
600732,9/30/2015,A,-27480055.42
600732,6/30/2015,A,-24564015.14
600732,3/31/2015,A,-8674086.06
600733,9/30/2015,A,-9729771.92
600733,6/30/2015,A,-7219387.89
600733,3/31/2015,A,-4751006.77
600734,9/30/2015,A,-51698583.47
600734,6/30/2015,A,-34167259.83
600734,3/31/2015,A,-20995538.78
600735,9/30/2015,A,43624314.53
600735,6/30/2015,A,32762814.02
600735,3/31/2015,A,14110757.42
600736,9/30/2015,A,49960669.92
600736,6/30/2015,A,21952952.1
600736,3/31/2015,A,-4222153.62
600737,9/30/2015,A,70659795.22
600737,6/30/2015,A,-25457038.65
600737,3/31/2015,A,-114110548.7
600738,9/30/2015,A,76296914.82
600738,6/30/2015,A,54892004.41
600738,3/31/2015,A,30465635.92
600739,9/30/2015,A,1486488740
600739,6/30/2015,A,1248106145
600739,3/31/2015,A,488623804.5
600740,9/30/2015,A,-441780496.3
600740,6/30/2015,A,-237120242.1
600740,3/31/2015,A,-86928803.24
600741,9/30/2015,A,5161870962
600741,6/30/2015,A,3631131328
600741,3/31/2015,A,1805859814
600742,9/30/2015,A,315666038.4
600742,6/30/2015,A,210471042.9
