Stkcd,Accper,Typrep,A003100000,A003000000
300243,6/30/2015,A,442907927.75 ,442907927.75 
300243,3/31/2015,A,431226594.66 ,431226594.66 
300244,9/30/2015,A,877598286.45 ,996984015.54 
300244,6/30/2015,A,842469551.77 ,873076884.88 
300244,3/31/2015,A,738974968.82 ,767223328.47 
300245,9/30/2015,A,690787841.61 ,711059640.10 
300245,6/30/2015,A,680266008.47 ,699751585.69 
300245,3/31/2015,A,679723306.75 ,698568890.65 
300246,9/30/2015,A,430686032.19 ,454928816.99 
300246,6/30/2015,A,412298726.73 ,429476098.08 
300246,3/31/2015,A,417935653.52 ,434808211.96 
300247,9/30/2015,A,1246990604.68 ,1265695880.21 
300247,6/30/2015,A,679751452.62 ,698002277.66 
300247,3/31/2015,A,674226809.62 ,692754219.14 
300248,9/30/2015,A,772029024.52 ,786343466.37 
300248,6/30/2015,A,522053407.49 ,536346384.39 
300248,3/31/2015,A,519272389.14 ,533655272.91 
300249,9/30/2015,A,662318876.81 ,831734801.48 
300249,6/30/2015,A,662858166.68 ,835621707.53 
300249,3/31/2015,A,669863429.32 ,839641730.87 
300250,9/30/2015,A,756373912.48 ,768400009.92 
300250,6/30/2015,A,741185794.20 ,753879280.98 
300250,3/31/2015,A,709481405.49 ,722702636.84 
300251,9/30/2015,A,6252737317.13 ,6369669788.96 
300251,6/30/2015,A,6447445870.99 ,6542764386.02 
300251,3/31/2015,A,6351464761.59 ,6438750874.12 
300252,9/30/2015,A,793502353.64 ,835284721.70 
300252,6/30/2015,A,771891161.21 ,810325887.16 
300252,3/31/2015,A,745318654.49 ,769691784.58 
300253,9/30/2015,A,878941826.79 ,903086838.53 
300253,6/30/2015,A,816551872.56 ,842472680.54 
300253,3/31/2015,A,794847188.30 ,818705361.33 
300254,9/30/2015,A,793383254.75 ,871320162.83 
300254,6/30/2015,A,588041399.20 ,669390293.93 
300254,3/31/2015,A,644906120.30 ,831680222.41 
300255,9/30/2015,A,1442492058.30 ,1501386739.05 
300255,6/30/2015,A,1415301582.46 ,1475011427.25 
300255,3/31/2015,A,1394703091.86 ,1453072453.04 
300256,9/30/2015,A,2861600456.47 ,2892125896.83 
300256,6/30/2015,A,2819896852.74 ,2855222049.50 
300256,3/31/2015,A,1628423218.74 ,1666411890.29 
300257,9/30/2015,A,3323917725.88 ,3354893679.18 
300257,6/30/2015,A,3296724486.42 ,3327231712.31 
300257,3/31/2015,A,3436423953.94 ,3467240242.42 
300258,9/30/2015,A,1252194825.54 ,1252194825.54 
300258,6/30/2015,A,1218309025.28 ,1218309025.28 
300258,3/31/2015,A,1210035918.49 ,1210035918.49 
300259,9/30/2015,A,855777260.75 ,860182021.76 
300259,6/30/2015,A,806182957.27 ,810422563.60 
300259,3/31/2015,A,813633999.34 ,818444654.65 
300260,9/30/2015,A,649610654.91 ,664654935.78 
300260,6/30/2015,A,647887212.49 ,663497208.77 
300260,3/31/2015,A,646314885.32 ,665140527.51 
300261,9/30/2015,A,707499814.72 ,742652866.82 
300261,6/30/2015,A,696754293.86 ,731476203.76 
300261,3/31/2015,A,690470571.24 ,725155346.73 
300262,9/30/2015,A,681469378.92 ,701515456.17 
300262,6/30/2015,A,633797501.11 ,647379111.05 
300262,3/31/2015,A,609074915.11 ,616819577.45 
300263,9/30/2015,A,2335393579.71 ,2352772443.99 
300263,6/30/2015,A,2292471201.21 ,2301410860.69 
300263,3/31/2015,A,1573320521.63 ,1582001948.29 
300264,9/30/2015,A,601065215.10 ,615782963.92 
300264,6/30/2015,A,595982736.61 ,611127774.06 
300264,3/31/2015,A,616220739.71 ,632757991.07 
300265,9/30/2015,A,808748024.79 ,808748024.79 
300265,6/30/2015,A,787943563.87 ,787943563.87 
300265,3/31/2015,A,794597832.69 ,794597832.69 
300266,9/30/2015,A,1106497973.43 ,1123160534.26 
300266,6/30/2015,A,1075200520.02 ,1090277890.51 
300266,3/31/2015,A,1054722634.06 ,1069091674.04 
300267,9/30/2015,A,2050495440.88 ,2126895668.39 
300267,6/30/2015,A,1897113143.73 ,1973672999.88 
300267,3/31/2015,A,1671742486.92 ,1730653662.48 
300268,9/30/2015,A,285092001.00 ,285092001.00 
300268,6/30/2015,A,290836866.53 ,290836866.53 
300268,3/31/2015,A,295781775.20 ,295781775.20 
300269,9/30/2015,A,2573612433.83 ,2573419323.62 
300269,6/30/2015,A,2516412574.42 ,2515872322.28 
300269,3/31/2015,A,2492584967.50 ,2491642563.43 
300270,9/30/2015,A,560534828.86 ,562078745.26 
300270,6/30/2015,A,560713106.85 ,562404527.96 
300270,3/31/2015,A,540813587.23 ,542834343.84 
300271,9/30/2015,A,1422505077.45 ,1472087918.70 
300271,6/30/2015,A,1360232138.51 ,1396508787.30 
300271,3/31/2015,A,1212270953.87 ,1250478972.35 
300272,9/30/2015,A,578651094.09 ,814390445.52 
300272,6/30/2015,A,554465716.03 ,791801625.11 
300272,3/31/2015,A,541423545.17 ,780116435.62 
300273,9/30/2015,A,2322163974.96 ,2356420410.32 
300273,6/30/2015,A,1310317228.65 ,1343570796.39 
300273,3/31/2015,A,1288416914.04 ,1316841083.63 
300274,9/30/2015,A,2609516472.46 ,2619970701.78 
300274,6/30/2015,A,2509577936.15 ,2509577936.15 
300274,3/31/2015,A,2439900047.16 ,2439900047.16 
300275,9/30/2015,A,640302992.96 ,658751587.36 
300275,6/30/2015,A,656775242.73 ,676742096.25 
300275,3/31/2015,A,680628090.97 ,702051891.64 
300276,9/30/2015,A,588204078.39 ,598825287.82 
300276,6/30/2015,A,582835621.42 ,594330136.01 
300276,3/31/2015,A,577069666.17 ,588871867.63 
300277,9/30/2015,A,453562725.87 ,458704512.21 
300277,6/30/2015,A,448947517.04 ,448947517.04 
300277,3/31/2015,A,453550919.54 ,453550919.54 
300278,9/30/2015,A,1449660699.23 ,1450454228.82 
300278,6/30/2015,A,1437897406.45 ,1438896865.52 
300278,3/31/2015,A,1419173204.82 ,1420097619.56 
300279,9/30/2015,A,588681914.77 ,588681949.85 
300279,6/30/2015,A,588585960.51 ,588585997.62 
300279,3/31/2015,A,591433240.60 ,591433280.53 
300280,9/30/2015,A,630503444.21 ,632266451.11 
300280,6/30/2015,A,628282321.66 ,630112878.05 
300280,3/31/2015,A,626833895.32 ,628923518.93 
300281,9/30/2015,A,703426183.21 ,722563387.35 
300281,6/30/2015,A,700111443.59 ,717738780.22 
300281,3/31/2015,A,685958880.50 ,703372287.31 
300282,9/30/2015,A,1285568442.99 ,1336183224.20 
300282,6/30/2015,A,1370517604.17 ,1412057887.71 
300282,3/31/2015,A,1358437347.71 ,1394457002.41 
300283,9/30/2015,A,550839554.38 ,566331633.40 
300283,6/30/2015,A,545873899.56 ,561899865.49 
300283,3/31/2015,A,563773285.37 ,574398699.71 
300284,9/30/2015,A,2519301618.65 ,2664531747.65 
300284,6/30/2015,A,2411903188.29 ,2548315314.24 
300284,3/31/2015,A,2023714436.87 ,2150968687.85 
300285,9/30/2015,A,777102241.54 ,850516133.94 
300285,6/30/2015,A,747193533.75 ,816275446.16 
300285,3/31/2015,A,728987785.36 ,791705836.90 
300286,9/30/2015,A,521383868.49 ,526985635.46 
300286,6/30/2015,A,499441357.05 ,505152366.41 
300286,3/31/2015,A,476317636.07 ,481847393.58 
300287,9/30/2015,A,1535814839.14 ,1551588900.24 
300287,6/30/2015,A,1491194705.33 ,1508878485.31 
300287,3/31/2015,A,1221572332.73 ,1263330681.08 
300288,9/30/2015,A,940323072.67 ,945806960.61 
300288,6/30/2015,A,914549281.27 ,920803775.33 
300288,3/31/2015,A,892621202.52 ,925737976.35 
300289,9/30/2015,A,1115787690.36 ,1180602441.34 
300289,6/30/2015,A,1008670931.44 ,1154998222.50 
300289,3/31/2015,A,981626778.99 ,1113624474.03 
300290,9/30/2015,A,824742121.35 ,833994267.03 
300290,6/30/2015,A,821884939.88 ,831248472.83 
300290,3/31/2015,A,438001631.66 ,447628694.32 
300291,9/30/2015,A,3799498163.63 ,3828738934.71 
300291,6/30/2015,A,3670414441.59 ,3699598472.10 
300291,3/31/2015,A,3667262008.57 ,3695701481.30 
300292,9/30/2015,A,2341779444.81 ,2341779444.81 
300292,6/30/2015,A,1960842732.81 ,1960842732.81 
300292,3/31/2015,A,1006786525.33 ,1006786525.33 
300293,9/30/2015,A,690198571.69 ,690198571.69 
300293,6/30/2015,A,693407375.40 ,693407375.40 
300293,3/31/2015,A,767003428.48 ,767409752.18 
300294,9/30/2015,A,917237653.27 ,994910063.14 
300294,6/30/2015,A,883580200.30 ,955177729.26 
300294,3/31/2015,A,903610446.65 ,973023194.83 
300295,9/30/2015,A,869361296.11 ,873290593.60 
300295,6/30/2015,A,845633218.49 ,852477929.00 
300295,3/31/2015,A,813671146.77 ,820276039.99 
300296,9/30/2015,A,1986934961.66 ,2009590524.29 
300296,6/30/2015,A,1166127893.10 ,1170858123.10 
300296,3/31/2015,A,1135379030.08 ,1138970037.51 
300297,9/30/2015,A,1188017836.79 ,1203947292.74 
300297,6/30/2015,A,1165880268.60 ,1173808673.93 
300297,3/31/2015,A,723525703.97 ,729243403.91 
300298,9/30/2015,A,1211941757.51 ,1215292397.52 
300298,6/30/2015,A,1148859001.60 ,1152400303.23 
300298,3/31/2015,A,1162931640.74 ,1166640241.20 
300299,9/30/2015,A,1294508178.78 ,1313054366.39 
300299,6/30/2015,A,1276120208.97 ,1295113190.32 
300299,3/31/2015,A,404095836.61 ,422256879.40 
300300,9/30/2015,A,788940515.80 ,804988887.92 
300300,6/30/2015,A,755922011.99 ,765988230.65 
300300,3/31/2015,A,746568602.86 ,765870034.94 
300301,9/30/2015,A,1368649520.20 ,1486913652.85 
300301,6/30/2015,A,1340393143.82 ,1447634835.88 
300301,3/31/2015,A,795128203.86 ,795128203.86 
300302,9/30/2015,A,530573069.57 ,530573069.57 
300302,6/30/2015,A,515991932.98 ,515991932.98 
300302,3/31/2015,A,506388609.30 ,506388609.30 
300303,9/30/2015,A,1102265336.27 ,1109031961.90 
300303,6/30/2015,A,1076845017.88 ,1082117428.41 
300303,3/31/2015,A,1095429089.88 ,1098024387.62 
300304,9/30/2015,A,962382195.96 ,1052750055.27 
300304,6/30/2015,A,958017778.84 ,1048729368.72 
300304,3/31/2015,A,969878775.67 ,1060231709.15 
300305,9/30/2015,A,1324025130.31 ,1324025130.31 
300305,6/30/2015,A,1296379825.47 ,1296379825.47 
300305,3/31/2015,A,1265320719.88 ,1265320719.88 
300306,9/30/2015,A,1062500982.72 ,1063499856.21 
300306,6/30/2015,A,1050157548.04 ,1051157244.18 
300306,3/31/2015,A,1053702420.31 ,1053702420.31 
300307,9/30/2015,A,3865589319.85 ,3883661126.90 
300307,6/30/2015,A,3832889853.89 ,3840784222.67 
300307,3/31/2015,A,3785317125.63 ,3787047610.48 
300308,9/30/2015,A,537496991.45 ,537496991.45 
300308,6/30/2015,A,539710141.26 ,539710141.26 
300308,3/31/2015,A,543351584.62 ,543351584.62 
300309,9/30/2015,A,1282315641.46 ,1323062113.13 
300309,6/30/2015,A,1301404847.38 ,1339178008.06 
300309,3/31/2015,A,1310017038.10 ,1350569482.57 
300310,9/30/2015,A,713872868.97 ,716330607.32 
300310,6/30/2015,A,696314752.33 ,696848065.78 
300310,3/31/2015,A,693060277.89 ,692561124.72 
300311,9/30/2015,A,1065455271.46 ,1057515173.31 
300311,6/30/2015,A,468292045.17 ,461071480.97 
300311,3/31/2015,A,460475287.17 ,454450848.67 
300312,9/30/2015,A,789881268.55 ,809014936.72 
300312,6/30/2015,A,792402910.32 ,811961209.14 
300312,3/31/2015,A,791009520.07 ,811142852.28 
300313,9/30/2015,A,370212687.14 ,436486313.59 
300313,6/30/2015,A,378195009.03 ,447140448.09 
300313,3/31/2015,A,382667962.97 ,455722318.67 
300314,9/30/2015,A,688709941.14 ,688709941.14 
300314,6/30/2015,A,679988311.94 ,679988311.94 
300314,3/31/2015,A,685826775.90 ,685826775.90 
300315,9/30/2015,A,4275555310.43 ,4334986952.50 
300315,6/30/2015,A,4162071812.25 ,4212504538.23 
300315,3/31/2015,A,4076218660.09 ,4121338566.15 
300316,9/30/2015,A,1785357675.43 ,1886814873.95 
300316,6/30/2015,A,1750534836.92 ,1844231425.47 
300316,3/31/2015,A,1739347827.70 ,1782044910.09 
300317,9/30/2015,A,2226434425.84 ,2260256366.32 
300317,6/30/2015,A,580873778.63 ,605990009.01 
300317,3/31/2015,A,591120089.18 ,616666538.95 
300318,9/30/2015,A,1404690613.67 ,1290316779.60 
300318,6/30/2015,A,1401498415.69 ,1279996626.81 
300318,3/31/2015,A,728622756.65 ,730654754.83 
300319,9/30/2015,A,1163584794.48 ,1167920311.30 
300319,6/30/2015,A,352859673.79 ,357161504.25 
300319,3/31/2015,A,342583919.67 ,346941533.75 
300320,9/30/2015,A,753104499.97 ,769819037.31 
300320,6/30/2015,A,743716130.86 ,761148077.25 
300320,3/31/2015,A,736012829.45 ,754017089.37 
300321,9/30/2015,A,553994648.61 ,553994648.61 
300321,6/30/2015,A,547915854.85 ,547915854.85 
300321,3/31/2015,A,539312284.62 ,539312284.62 
300322,9/30/2015,A,537273415.62 ,609939628.16 
300322,6/30/2015,A,547859087.00 ,624555772.12 
300322,3/31/2015,A,582452638.94 ,658967270.50 
300323,9/30/2015,A,1773727131.66 ,1773727131.66 
300323,6/30/2015,A,1791843524.40 ,1791843524.40 
300323,3/31/2015,A,1754083473.40 ,1754083473.40 
300324,9/30/2015,A,784926742.64 ,872865401.70 
300324,6/30/2015,A,770174422.13 ,838399449.96 
300324,3/31/2015,A,745589709.93 ,799909567.53 
300325,9/30/2015,A,809265787.44 ,836675060.45 
300325,6/30/2015,A,790864499.75 ,812155527.95 
300325,3/31/2015,A,783451033.12 ,804041584.10 
300326,9/30/2015,A,1134265337.48 ,1272451619.00 
300326,6/30/2015,A,1105602322.36 ,1236438156.51 
300326,3/31/2015,A,1093563069.88 ,1216750211.39 
300327,9/30/2015,A,588271352.15 ,588271352.15 
300327,6/30/2015,A,576161136.95 ,576161136.95 
300327,3/31/2015,A,585635921.53 ,585635921.53 
300328,9/30/2015,A,653744204.09 ,656286380.56 
300328,6/30/2015,A,634327790.14 ,637011513.80 
300328,3/31/2015,A,640592759.48 ,643331159.41 
300329,9/30/2015,A,560059317.24 ,564544016.73 
300329,6/30/2015,A,551054023.92 ,555357775.19 
300329,3/31/2015,A,546858021.74 ,553981642.57 
300330,9/30/2015,A,434886074.88 ,434886074.88 
300330,6/30/2015,A,437799190.35 ,437799190.35 
300330,3/31/2015,A,437751447.41 ,437751447.41 
300331,9/30/2015,A,489411029.17 ,506756594.81 
300331,6/30/2015,A,482522533.64 ,500518738.68 
300331,3/31/2015,A,481177429.49 ,501054198.65 
300332,9/30/2015,A,2204816914.14 ,2340696222.94 
300332,6/30/2015,A,1412886832.18 ,1422237682.44 
300332,3/31/2015,A,1404632061.92 ,1414958601.55 
300333,9/30/2015,A,835749297.92 ,855044458.44 
300333,6/30/2015,A,824740341.53 ,840185959.61 
300333,3/31/2015,A,821685748.52 ,831269168.48 
300334,9/30/2015,A,864680956.63 ,891942400.54 
300334,6/30/2015,A,862717217.16 ,890195594.98 
300334,3/31/2015,A,862849330.16 ,890152724.28 
300335,9/30/2015,A,820087862.57 ,890723110.77 
300335,6/30/2015,A,808079903.03 ,846517233.70 
300335,3/31/2015,A,807651175.91 ,817905973.85 
300336,9/30/2015,A,2548183634.37 ,2566747085.92 
300336,6/30/2015,A,2528711330.67 ,2547098019.56 
300336,3/31/2015,A,2489905779.12 ,2502434467.34 
300337,9/30/2015,A,1650576479.28 ,1650529113.20 
300337,6/30/2015,A,1680710305.95 ,1680689572.09 
300337,3/31/2015,A,1711661221.43 ,1711668229.02 
300338,9/30/2015,A,744181381.45 ,753577066.91 
300338,6/30/2015,A,749537104.76 ,756055527.58 
300338,3/31/2015,A,760026667.01 ,767065306.90 
300339,9/30/2015,A,3120505969.66 ,3158254075.57 
300339,6/30/2015,A,1474307752.49 ,1509859613.61 
300339,3/31/2015,A,1479589311.81 ,1513309383.17 
300340,9/30/2015,A,850375068.87 ,848820524.34 
300340,6/30/2015,A,859631118.20 ,859534807.23 
300340,3/31/2015,A,864041527.94 ,865333065.92 
300341,9/30/2015,A,850548876.82 ,850548876.82 
300341,6/30/2015,A,569715717.82 ,569715717.82 
300341,3/31/2015,A,568743327.76 ,568743327.76 
300342,9/30/2015,A,828710530.87 ,857812242.33 
300342,6/30/2015,A,807437275.76 ,831680936.85 
300342,3/31/2015,A,816357790.38 ,828579537.05 
300343,9/30/2015,A,1674737273.83 ,1703124337.73 
300343,6/30/2015,A,466610302.58 ,547031373.70 
300343,3/31/2015,A,467955353.14 ,547859063.98 
300344,9/30/2015,A,657504942.84 ,674109721.72 
300344,6/30/2015,A,674358627.04 ,691487066.22 
300344,3/31/2015,A,680842332.83 ,698354038.51 
300345,9/30/2015,A,650638548.91 ,699501509.23 
300345,6/30/2015,A,640082193.02 ,686520034.83 
300345,3/31/2015,A,629708243.37 ,651307530.61 
300346,9/30/2015,A,1186113463.83 ,1209928080.37 
300346,6/30/2015,A,1174151674.34 ,1198404650.27 
300346,3/31/2015,A,1181511978.55 ,1181511978.55 
300347,9/30/2015,A,927247502.15 ,994916106.59 
300347,6/30/2015,A,890544670.69 ,951122930.49 
300347,3/31/2015,A,883901347.49 ,931540551.29 
300348,9/30/2015,A,483941022.77 ,483941022.77 
300348,6/30/2015,A,484377316.38 ,484377316.38 
300348,3/31/2015,A,489455144.25 ,489455144.25 
300349,9/30/2015,A,915866850.01 ,977337578.07 
300349,6/30/2015,A,910055234.04 ,973943491.75 
300349,3/31/2015,A,890790633.97 ,952750916.98 
300350,9/30/2015,A,1673438370.40 ,1688485539.94 
300350,6/30/2015,A,441326603.93 ,455420867.12 
300350,3/31/2015,A,431814554.28 ,445196868.85 
300351,9/30/2015,A,1038989783.21 ,1066585030.81 
300351,6/30/2015,A,1013569221.02 ,1041886133.71 
300351,3/31/2015,A,1016484771.64 ,1045975407.75 
300352,9/30/2015,A,706524377.08 ,706524377.08 
300352,6/30/2015,A,701088632.45 ,701088632.45 
300352,3/31/2015,A,701282248.62 ,701282248.62 
300353,9/30/2015,A,429930337.34 ,492569577.35 
300353,6/30/2015,A,430779982.65 ,472818663.31 
300353,3/31/2015,A,422104556.83 ,443754009.91 
300354,9/30/2015,A,330395677.77 ,330395677.77 
300354,6/30/2015,A,331640460.23 ,331640460.23 
300354,3/31/2015,A,329524844.86 ,329524844.86 
300355,9/30/2015,A,1562498492.48 ,1715588254.10 
300355,6/30/2015,A,1525230869.08 ,1675486912.87 
300355,3/31/2015,A,1467777453.85 ,1615266157.41 
300356,9/30/2015,A,1312429952.93 ,1398152410.84 
300356,6/30/2015,A,1296609122.10 ,1379082911.06 
300356,3/31/2015,A,1297917932.36 ,1378120306.62 
300357,9/30/2015,A,556355174.80 ,556355174.80 
300357,6/30/2015,A,516407594.07 ,516407594.07 
300357,3/31/2015,A,489237447.18 ,489237447.18 
300358,9/30/2015,A,1438729722.45 ,1438729722.45 
300358,6/30/2015,A,846778461.21 ,846778461.21 
300358,3/31/2015,A,822985066.61 ,822985066.61 
300359,9/30/2015,A,397660850.15 ,430345958.31 
300359,6/30/2015,A,398315046.60 ,414119852.68 
300359,3/31/2015,A,376879789.47 ,376879789.47 
300360,9/30/2015,A,1006184415.91 ,1006184415.91 
300360,6/30/2015,A,928730997.39 ,928730997.39 
300360,3/31/2015,A,905201146.90 ,905201146.90 
300362,9/30/2015,A,629133914.47 ,645444998.80 
300362,6/30/2015,A,622719087.69 ,630956964.81 
300362,3/31/2015,A,615577797.01 ,624328963.18 
300363,9/30/2015,A,1035353014.74 ,1096561866.91 
300363,6/30/2015,A,844148532.16 ,906621083.68 
300363,3/31/2015,A,822918270.32 ,885637067.61 
300364,9/30/2015,A,470038922.62 ,472494431.39 
300364,6/30/2015,A,466037233.01 ,466627260.36 
300364,3/31/2015,A,453601715.46 ,454224366.86 
300365,9/30/2015,A,574371684.76 ,580947906.18 
300365,6/30/2015,A,566194580.78 ,569491569.98 
300365,3/31/2015,A,526421899.49 ,526774370.84 
300366,9/30/2015,A,362152283.66 ,363157354.57 
300366,6/30/2015,A,360208129.01 ,361174108.49 
300366,3/31/2015,A,342496298.39 ,343267804.04 
300367,9/30/2015,A,931825236.86 ,954610842.68 
300367,6/30/2015,A,881818101.15 ,903795926.96 
300367,3/31/2015,A,860717180.42 ,883033212.44 
300368,9/30/2015,A,524312172.83 ,611840654.40 
300368,6/30/2015,A,510386054.45 ,598884093.00 
300368,3/31/2015,A,517853213.73 ,602350299.99 
300369,9/30/2015,A,1472793673.98 ,1472820119.68 
300369,6/30/2015,A,1439198570.77 ,1439673075.22 
300369,3/31/2015,A,1428923925.38 ,1429544011.79 
300370,9/30/2015,A,428837099.75 ,439175270.95 
300370,6/30/2015,A,412983832.29 ,418401393.80 
300370,3/31/2015,A,424177898.80 ,429258616.96 
300371,9/30/2015,A,489066696.53 ,489066696.53 
300371,6/30/2015,A,467058469.60 ,467058469.60 
300371,3/31/2015,A,459544050.78 ,459544050.78 
300372,9/30/2015,A,664866641.90 ,664866641.90 
300372,6/30/2015,A,629519688.83 ,629519688.83 
300372,3/31/2015,A,661202550.70 ,661202550.70 
300373,9/30/2015,A,803408922.85 ,808384115.18 
300373,6/30/2015,A,763086870.12 ,768095740.02 
300373,3/31/2015,A,752648279.96 ,757465411.55 
300374,9/30/2015,A,740830223.41 ,750646020.38 
300374,6/30/2015,A,737623469.09 ,747371441.10 
300374,3/31/2015,A,715421752.02 ,724971753.04 
300375,9/30/2015,A,1084756319.33 ,1084756319.33 
300375,6/30/2015,A,964049159.09 ,964049159.09 
300375,3/31/2015,A,958187503.04 ,958187503.04 
300376,9/30/2015,A,1238995921.77 ,1244580974.54 
300376,6/30/2015,A,1156942790.17 ,1167046600.89 
300376,3/31/2015,A,1109622372.49 ,1115038827.74 
300377,9/30/2015,A,409443238.91 ,411862973.87 
300377,6/30/2015,A,405746858.65 ,408751991.69 
300377,3/31/2015,A,418741478.73 ,418741478.73 
300378,9/30/2015,A,1147984614.23 ,1151365487.99 
300378,6/30/2015,A,1146330494.00 ,1146376782.44 
300378,3/31/2015,A,1130287800.38 ,1130332330.53 
300379,9/30/2015,A,787410772.95 ,787410772.95 
300379,6/30/2015,A,776646158.60 ,776646158.60 
300379,3/31/2015,A,775402052.32 ,775402052.32 
300380,9/30/2015,A,412936277.95 ,419352440.46 
300380,6/30/2015,A,410054869.16 ,416403196.75 
300380,3/31/2015,A,419489650.53 ,426127277.44 
300381,9/30/2015,A,751504962.52 ,776360055.77 
300381,6/30/2015,A,724548196.03 ,747858467.89 
300381,3/31/2015,A,726897563.29 ,750224391.52 
300382,9/30/2015,A,604971494.01 ,630821726.34 
300382,6/30/2015,A,589463141.77 ,589502587.43 
300382,3/31/2015,A,644533555.00 ,644561773.88 
300383,9/30/2015,A,739401896.05 ,739892630.64 
300383,6/30/2015,A,711466926.42 ,711957667.56 
300383,3/31/2015,A,719661622.91 ,720152187.29 
300384,9/30/2015,A,756835631.78 ,756835631.78 
300384,6/30/2015,A,719871751.89 ,719871751.89 
300384,3/31/2015,A,745387317.31 ,745387317.31 
300385,9/30/2015,A,678111979.48 ,722967021.10 
300385,6/30/2015,A,672495261.92 ,716531292.97 
300385,3/31/2015,A,661162309.54 ,699372137.38 
