Id,Label,Modularity Class,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Eigenvector Centrality,In-degress,Out-degree,Degree,Group
300227,,9,5,2.52751938,1779.65356,0.41165587,0.076016512,47,47,94,1
300324,,9,5,2.836821705,77.29773382,0.73202616,0.024013593,17,18,35,1
823,,4,5,2.564728682,3179.830658,0.21775898,0.05387148,43,44,87,1
2285,,4,5,2.336046512,7295.152363,0.20247082,0.167552775,94,93,187,1
2417,,0,6,3.266666667,16.00098828,0,0.001225915,2,3,5,1
501,,0,5,2.425581395,11240.96998,0.38345864,0.127796491,77,76,153,1
2012,,7,5,3.025968992,3201.714731,0.22222222,0.006974684,9,9,18,1
600220,,7,6,3.89379845,8.886448292,0,4.33E-04,2,2,4,1
607,,7,5,2.962015504,460.5098774,0.0952381,0.006271297,6,7,13,1
166,,8,5,2.484108527,4549.016955,0.27540985,0.133578386,61,60,121,1
600119,,0,5,2.664728682,963.5025949,0.6932773,0.038438009,34,35,69,1
600853,,7,5,2.634496124,4604.623592,0.43098038,0.041087499,51,49,100,1
600237,,7,5,2.529844961,12675.40428,0.29963818,0.062230585,66,67,133,1
2706,,8,5,2.645348837,227.1195132,0.84033614,0.063097412,33,35,68,1
600215,,7,5,2.547674419,10691.45128,0.37662336,0.067823607,56,55,111,1
600993,,0,4,2.217829457,15359.58089,0.2474323,0.293692978,154,153,307,1
300279,,9,5,2.408527132,2543.017221,0.7412617,0.145696529,68,69,137,1
300401,,1,5,3.008527132,677.2422371,0.64761907,0.010599503,15,15,30,1
300283,,2,6,3.2,903.4549653,0.60952383,0.005041447,15,15,30,1
300365,,13,6,3.349341596,2581,0,1.52E-04,1,2,3,1
910,,13,5,2.351162791,13708.74674,0.29001433,0.131992936,92,91,183,1
2365,,2,5,2.76627907,2762.707201,0.42391303,0.019168842,23,24,47,1
300031,,2,5,2.456976744,10939.86037,0.24537282,0.06639436,62,62,124,1
300050,,2,6,3.269767442,87.20096842,0.5,0.001938886,4,4,8,1
600198,,4,5,2.664728682,10091.55539,0.5471264,0.051411553,30,30,60,1
620,,9,5,2.559302326,6616.494489,0.22948718,0.056293363,40,38,78,1
300094,,9,5,2.634108527,1340.045912,0.6548387,0.039320124,30,31,61,1
603611,,8,6,3.570321581,0,0,0,0,1,1,1
600808,,8,5,2.571317829,4078.011766,0.68971634,0.106130929,48,47,95,1
2219,,4,5,2.347674419,7941.034663,0.4439776,0.174395047,84,85,169,1
333,,0,5,3.134883721,42.73870153,0.33333334,0.002439508,2,3,5,1
418,,13,4,2.341472868,7703.668392,0.29090908,0.162284084,100,99,199,1
779,,3,5,3.229069767,629.9046433,0.20833333,0.00218982,8,9,17,1
600248,,0,5,2.569379845,6028.254357,0.5120773,0.061198073,46,45,91,1
2469,,0,6,3.374418605,0,1,0.001692169,3,3,6,1
300380,,0,5,2.476744186,6450.210145,0.51747656,0.103743529,69,69,138,1
603766,,0,5,2.649224806,2387.521643,0.32105264,0.030624643,20,20,40,1
900951,,0,5,3.00620155,324.195866,0.14285715,0.003773839,5,7,12,1
300397,,7,6,3.126356589,774.3927733,0.35714287,0.002232231,6,8,14,1
600207,,7,5,2.706589147,2805.35369,0.66714084,0.032455899,38,37,75,1
600435,,8,5,2.222868217,5448.999222,0.5754114,0.705373499,171,172,343,1
2705,,3,5,3.117054264,189.7692307,0.26666668,0.009327221,6,5,11,1
300405,,13,5,3.379844961,0,0,0.001575459,1,1,2,1
2589,,13,4,2.380232558,8036.022584,0.43109614,0.160012873,98,98,196,1
2168,,0,5,2.332945736,13420.30275,0.3618767,0.190044149,97,98,195,1
950,,7,5,2.51124031,16762.68185,0.3082633,0.07599979,85,84,169,1
2709,,8,5,2.644573643,6410.369775,0.64871794,0.06771636,40,40,80,1
2341,,9,5,2.372868217,5383.11856,0.49986938,0.180666754,87,88,175,1
2151,,9,5,2.341085271,3031.978406,0.49254385,0.204161671,95,96,191,1
600886,,8,5,2.227906977,6038.080229,0.51344156,0.700037965,176,174,350,1
300291,,13,5,2.518217054,2192.550239,0.61748123,0.08414248,56,57,113,1
600241,,7,5,2.678682171,4232.082866,0.50797874,0.035695195,46,48,94,1
997,,13,5,2.322868217,9975.626345,0.21243733,0.21789572,122,121,243,1
525,,2,5,2.613565891,3921.573674,0.4376114,0.041617895,33,34,67,1
652,,4,4,2.218604651,21118.2744,0.23509684,0.242264798,146,144,290,1
2148,,2,5,3.117054264,11.54236458,0.16666667,0.001201961,2,3,5,1
2546,,7,5,2.785271318,1240.377191,0.8870588,0.041618801,50,51,101,1
600798,,8,6,3.599612403,4.941589929,0,0.001494409,2,1,3,1
2677,,7,5,2.95,689.5399282,0.53333336,0.010053314,15,15,30,1
300113,,7,5,2.673255814,1983.163837,0.41512606,0.035930455,35,35,70,1
601216,,9,6,3.121317829,21.69711765,0,0.001027606,2,4,6,1
2438,,4,5,2.990310078,3918.850947,0.2777778,0.007491059,9,9,18,1
300235,,0,5,2.571705426,7638.130894,0.48313725,0.055339982,51,51,102,1
300254,,7,6,3.511429678,0,0,0,0,1,1,1
600189,,7,5,2.512403101,7639.226003,0.35413644,0.064910993,53,52,105,1
969,,9,5,2.851550388,302.6560637,0.26666668,0.017907391,10,10,20,1
2424,,9,5,2.384883721,6476.798931,0.5421569,0.171750196,84,85,169,1
600774,,7,5,3.051550388,167.3410833,0.30357143,0.004719876,7,8,15,1
600539,,13,6,3.014341085,951.9742472,0.20952381,0.00736403,13,15,28,1
2487,,4,6,3.222093023,67.42763474,0.2,0.002635301,5,4,9,1
2429,,4,5,2.773643411,555.4783873,0.5416667,0.031900552,24,25,49,1
503,,9,5,2.446124031,4559.571671,0.22692308,0.082409718,65,63,128,1
600636,,4,5,2.970930233,159.8289896,0.125,0.007513734,7,8,15,1
638,,0,6,3.485658915,328.0330579,0,9.85E-04,2,3,5,1
2499,,4,6,3.723255814,5225.367361,0,8.54E-04,4,3,7,1
2242,,3,5,2.571317829,2860.547168,0.43183672,0.084604251,49,50,99,1
2058,,7,5,2.769767442,509.2133329,0.8870588,0.044699792,51,50,101,1
600408,,7,5,2.726356589,5633.501349,0.6423752,0.038802536,38,39,77,1
600640,,8,5,2.309689922,1044.368222,0.9517163,0.589169675,119,118,237,1
2286,,2,5,2.547286822,3719.807321,0.4108527,0.047709972,42,43,85,1
300313,,4,6,3.324031008,41.3219235,0.6666667,0.002623196,6,5,11,1
600995,,4,5,2.610077519,248.1742066,0.4814815,0.053738811,27,28,55,1
600461,,13,4,2.334883721,10201.14687,0.26270914,0.163329907,112,111,223,1
600020,,8,5,2.232945736,23516.46252,0.58429414,0.615367043,157,158,315,1
17,,13,5,3.139147287,84.42338107,0.2,0.009075231,6,5,11,1
300025,,13,5,2.884496124,143.4530496,0.6818182,0.012627684,11,12,23,1
819,,7,5,2.989147287,2964.930422,0.23684211,0.008081525,20,19,39,1
300379,,2,5,3.312403101,39.14016687,0,1.64E-04,1,2,3,1
32,,4,6,2.990697674,133.2108056,0.39285713,0.010903537,7,8,15,1
2145,,8,6,3.091860465,30.95613126,0.5,0.006874205,4,3,7,1
2329,,4,5,2.474418605,3303.577946,0.24902597,0.064921884,55,56,111,1
300084,,9,5,2.462015504,3890.093183,0.27295083,0.081402743,60,61,121,1
2240,,7,6,3.326356589,72.04991808,0.083333336,9.43E-04,3,4,7,1
2096,,13,5,2.525581395,4785.668869,0.68552035,0.073437942,52,50,102,1
600716,,8,6,3.131007752,881.7261731,0.071428575,0.008448487,6,6,12,1
886,,7,5,2.520155039,5565.282075,0.40092167,0.081045205,63,63,126,1
300296,,7,5,2.75503876,569.3067438,0.38961038,0.024936311,22,22,44,1
2397,,4,5,2.328294574,8851.706165,0.3843892,0.144840964,87,87,174,1
300085,,0,5,2.54496124,7327.213404,0.32581455,0.073914722,57,57,114,1
300429,,7,5,2.958527132,16.11881553,0.71428573,0.010373667,7,7,14,1
600256,,8,5,2.264728682,5291.570679,0.73937315,0.61435881,137,137,274,1
600864,,13,4,2.330620155,7722.521468,0.35934067,0.156373713,105,105,210,1
300109,,0,5,2.833333333,40.54029616,0.8363636,0.020641784,11,11,22,1
300195,,0,5,2.693023256,2940.048796,0.21609196,0.035126371,30,30,60,1
300046,,7,5,2.468604651,12501.38636,0.40590936,0.082580083,83,84,167,1
600329,,1,5,2.558914729,685.2316589,0.52048725,0.07769474,43,42,85,1
600229,,7,6,3.066666667,5.270860633,0,0.002646448,2,3,5,1
600488,,8,5,2.25620155,21146.19438,0.68879235,0.605660172,142,141,283,1
600599,,7,5,2.89379845,240.5780952,0.34545454,0.013593171,10,10,20,1
403,,7,5,2.737209302,5844.044222,0.20923077,0.022253548,25,26,51,1
600702,,0,5,2.336821705,13191.20208,0.29127726,0.204822704,108,101,209,1
818,,7,5,2.682945736,5001.444894,0.62051284,0.03881566,39,40,79,1
2075,,7,5,3.025193798,10869.42148,0.26923078,0.00422994,12,13,25,1
2204,,7,5,3.021705426,7927.114229,0.23076923,0.005361255,13,14,27,1
2494,,7,5,2.83875969,3272.799164,0.23333333,0.01322252,20,21,41,1
2517,,7,5,2.956976744,1074.589169,0.36263737,0.007522425,13,14,27,1
600346,,7,5,2.989147287,1055.697793,0.30769232,0.006550852,13,14,27,1
2493,,4,5,2.927906977,239.9599804,0.7090909,0.010785206,11,11,22,1
600051,,4,5,3.085658915,258.1735279,0.2,0.004802702,5,5,10,1
600576,,13,5,2.543023256,1489.392003,0.33865547,0.04448932,34,35,69,1
600569,,7,5,2.644186047,6130.365058,0.40880504,0.043055156,54,52,106,1
600715,,0,5,2.550387597,246.568609,0.8941441,0.087378333,36,37,73,1
300189,,3,5,2.894186047,6397.506319,0.2625,0.01679374,15,16,31,1
300386,,3,6,3.389922481,0,0.5,3.02E-04,1,2,3,1
300419,,5,6,3.277799303,0,0,0,0,1,1,1
603588,,4,5,2.813178295,3070.946371,0.43722942,0.027444308,22,22,44,1
2271,,4,5,2.445348837,3093.861578,0.28884712,0.090401788,57,57,114,1
715,,8,5,2.953100775,585.479418,0.5842105,0.015896425,20,19,39,1
300432,,3,6,3.437984496,4.692161031,0,0.001072148,2,2,4,1
2357,,3,5,2.575581395,5157.132186,0.2932264,0.049442091,34,34,68,1
2279,,0,5,2.405813953,2945.0877,0.383642,0.155581447,80,81,161,1
2018,,0,4,2.376356589,4339.73565,0.35352358,0.160855499,102,101,203,1
300036,,4,5,2.66744186,220.6985559,0.7536946,0.037827511,28,29,57,1
300104,,0,5,2.664728682,2911.029265,0.39770114,0.036466022,30,29,59,1
600157,,0,5,2.50620155,2413.646318,0.7270588,0.092527873,50,51,101,1
2675,,13,5,2.559689922,255.4628295,0.91212124,0.067549258,44,45,89,1
600385,,4,5,2.742635659,77.36634913,0.7583333,0.031751312,16,15,31,1
600543,,7,5,2.683333333,613.331942,0.645977,0.038586459,28,30,58,1
889,,4,5,2.350775194,2754.799776,0.5003509,0.144295942,76,75,151,1
600648,,4,5,2.680620155,509.676907,0.3952569,0.030084946,23,22,45,1
2550,,13,4,2.430232558,963.3735404,0.6121554,0.086000606,54,57,111,1
600158,,4,5,2.344186047,5839.557592,0.26592454,0.188583076,99,98,197,1
600617,,3,5,2.462790698,7262.122635,0.27304652,0.084441453,68,67,135,1
600821,,1,5,2.527131783,5559.2234,0.35622895,0.079382681,55,54,109,1
667,,0,5,2.815891473,1907.267351,0.21691176,0.015352998,16,17,33,1
300144,,0,4,2.403488372,3906.545323,0.43225226,0.119347625,74,75,149,1
2313,,13,5,2.403488372,7794.301613,0.3479283,0.123731238,83,82,165,1
300317,,1,6,3.085271318,241.5833071,0.13333334,0.003931014,5,6,11,1
600099,,7,5,2.723643411,4859.585653,0.6514124,0.045937787,60,59,119,1
600531,,7,5,2.534108527,6436.263562,0.28544495,0.059034491,51,52,103,1
978,,0,5,2.396899225,2758.243401,0.44909292,0.127520386,74,73,147,1
2092,,7,5,3.109302326,288.9378626,0.33333334,0.004959639,8,9,17,1
2558,,7,5,2.866666667,97.31227565,0.9095238,0.01894162,21,20,41,1
2459,,7,5,3.040310078,432.4872816,0.30555555,0.006715401,9,8,17,1
300071,,4,5,2.529457364,5805.095341,0.4702041,0.058929192,50,50,100,1
300433,,7,5,3.196511628,0,1,0.003371216,5,5,10,1
600086,,7,5,3.079069767,343.9733504,0.35714287,0.005803445,8,8,16,1
2269,,0,5,2.918604651,6073.914128,0.26797387,0.010865755,17,18,35,1
2432,,2,5,2.584883721,1332.292243,0.2860215,0.054368044,31,30,61,1
2270,,7,5,2.706976744,1329.678153,0.8214804,0.041024851,50,53,103,1
600258,,8,5,2.245736434,22484.60223,0.5880066,0.63055361,156,155,311,1
600723,,3,5,2.536821705,6108.473172,0.36248186,0.082075253,52,52,104,1
600859,,8,5,2.369379845,7122.729389,0.4296491,0.208062248,76,75,151,1
300077,,9,5,2.357364341,4932.563113,0.55054367,0.169780742,82,83,165,1
627,,7,5,2.929457364,2591.509208,0.28666666,0.015068472,25,23,48,1
603126,,7,5,3.011627907,39.27031513,0.43333334,0.006965248,5,6,11,1
603268,,0,6,3.429678419,0,0,0,0,1,1,1
600978,,0,5,2.430620155,4709.143811,0.5048649,0.128709803,75,74,149,1
300318,,9,5,2.69496124,1606.186012,0.3116883,0.028096102,22,22,44,1
2594,,8,5,2.589922481,96.34113248,0.9375,0.08484591,32,32,64,1
2192,,0,5,2.607364341,718.4432608,0.38655463,0.05108915,35,35,70,1
600257,,3,6,3.601162791,94.76296844,0.46666667,0.001436299,6,5,11,1
600072,,3,5,2.908139535,1606.616119,0.17857143,0.01575248,7,8,15,1
300081,,13,4,2.372868217,3711.232778,0.45365503,0.150263301,91,92,183,1
2409,,2,6,3.343023256,170.2910651,0,0.001792906,2,2,4,1
300108,,2,6,3.455813953,81.28168724,0,0.001084095,2,2,4,1
300375,,8,5,2.682170543,136.1642039,0.93939394,0.063126446,33,33,66,1
2195,,0,6,3.393493416,43.8358174,0,1.52E-04,1,2,3,1
2014,,0,5,2.398449612,9168.676091,0.27192983,0.123960264,76,75,151,1
2266,,0,5,3.339271882,48.37153368,0,1.52E-04,1,2,3,1
300080,,4,5,2.345736434,8256.199352,0.39214,0.155097451,84,83,167,1
2083,,7,5,2.720930233,87.2662886,0.8553846,0.036206796,25,26,51,1
600497,,8,5,2.426356589,3174.946897,0.37210527,0.140763466,76,75,151,1
2232,,4,5,2.575193798,1156.239582,0.5403226,0.049346394,32,32,64,1
300217,,4,5,2.537596899,2926.942152,0.5835095,0.060501319,44,44,88,1
2684,,4,5,2.884496124,45.23006119,0.5555556,0.013735009,10,10,20,1
300310,,2,6,3.577295622,0,0,0,0,1,1,1
608,,2,5,2.578294574,8914.383878,0.39361703,0.048887671,48,47,95,1
300035,,7,5,2.732170543,1709.94502,0.7744108,0.043991203,54,55,109,1
595,,0,5,2.977906977,5175.133009,0.3,0.009107457,5,5,10,1
2690,,0,4,2.33255814,11072.02721,0.32585335,0.2251079,113,113,226,1
300012,,4,5,2.394186047,6906.568205,0.23146997,0.08882714,69,70,139,1
601336,,8,5,2.297674419,877.574909,0.8492063,0.600707976,127,126,253,1
2649,,0,5,2.492248062,5732.425235,0.31387162,0.083215696,70,68,138,1
600673,,0,5,3.187984496,0,0.5,0.002402025,1,2,3,1
2680,,9,5,2.549224806,433.4753266,0.50084037,0.069831832,35,35,70,1
300055,,9,5,2.319767442,4462.657917,0.44346535,0.201401169,101,101,202,1
600074,,13,5,3.059302326,9.619871977,0.33333334,0.002559255,2,3,5,1
888,,4,4,2.241472868,17814.43219,0.2363797,0.305895193,151,150,301,1
200992,,3,5,2.814728682,2029.59673,0.44153225,0.026042366,31,32,63,1
725,,4,5,3.139922481,100.9169779,0.33333334,0.004767787,7,6,13,1
2528,,7,5,2.790697674,2482.727397,0.77166665,0.019800138,24,25,49,1
600586,,1,5,2.635658915,4568.486048,0.5291397,0.057523975,47,45,92,1
2598,,0,5,3.423643411,35.33659305,0.16666667,6.24E-04,2,3,5,1
2013,,9,5,2.334883721,8609.534245,0.41331685,0.197288146,99,98,197,1
938,,13,5,2.467054264,8514.222891,0.48054275,0.081745922,61,63,124,1
300239,,4,5,2.853875969,1129.375883,0.39766082,0.018981629,19,14,33,1
2484,,4,5,3.16124031,0,0.8,0.00348993,4,5,9,1
300409,,9,5,2.432170543,4527.587988,0.8283654,0.140658255,64,65,129,1
600169,,4,5,2.71744186,2437.050541,0.17391305,0.023594061,21,23,44,1
600764,,0,5,2.432170543,7083.714123,0.3264423,0.081279522,64,65,129,1
655,,4,5,2.81124031,4184.355229,0.21052632,0.018852622,19,20,39,1
571,,4,6,3.784883721,8.575575383,0,6.73E-04,2,1,3,1
2629,,13,5,3.080232558,1098.601809,0.34545454,0.004685976,10,11,21,1
2356,,13,6,3.265116279,222.5344658,0.4642857,0.005171326,8,3,11,1
600029,,8,5,2.26744186,22570.9583,0.24042146,0.208701548,115,117,232,1
600333,,3,5,2.960465116,1601.795669,0.28654972,0.008816971,18,19,37,1
600800,,13,6,2.990697674,989.0221957,0.33333334,0.007307494,8,9,17,1
2660,,7,5,2.901162791,481.1643853,0.52747256,0.011947397,14,14,28,1
2103,,0,5,2.57248062,2536.723324,0.503876,0.052670641,43,43,86,1
2444,,0,5,2.409302326,4037.161787,0.34825236,0.107303059,69,69,138,1
600870,,0,5,3.015503876,10.18868799,0.16666667,0.009351871,4,4,8,1
962,,7,5,2.525581395,7480.801199,0.3067376,0.067630576,47,48,95,1
425,,8,5,2.36627907,2280.499565,0.45991117,0.250126942,93,92,185,1
600551,,7,6,3.791472868,90.54683575,0.33333334,0.001357036,3,2,5,1
538,,13,5,2.361627907,8707.320964,0.35877746,0.154054104,82,81,163,1
2006,,7,5,3.198062016,483.7278184,0.083333336,0.001943343,3,4,7,1
2250,,4,5,2.349224806,10635.29415,0.24693069,0.184577281,101,99,200,1
603306,,4,5,3.00503876,1072.953613,0.26666668,0.004896659,5,6,11,1
600348,,4,5,2.243410853,16534.19106,0.24584788,0.264233427,138,137,275,1
603678,,7,5,2.787596899,7071.36173,0.25076923,0.019698758,25,26,51,1
600826,,8,5,2.491860465,3531.311848,0.91674376,0.152327412,47,45,92,1
603729,,7,5,3.348837209,5178.155072,0.25,0.001030433,4,5,9,1
300246,,0,5,2.532945736,554.7313353,0.63809526,0.071859057,35,36,71,1
2,,8,5,2.429457364,3919.209285,0.3884372,0.198387525,82,81,163,1
601678,,1,6,3.319379845,11.41216945,0,2.52E-04,1,2,3,1
2608,,9,5,2.360077519,11406.00898,0.44666526,0.193690748,98,97,195,1
693,,2,5,2.949612403,751.6022706,0.27272728,0.010797626,10,11,21,1
600691,,7,5,2.763953488,1451.788975,0.5147783,0.03251833,29,29,58,1
300154,,4,5,3.089922481,220.4572209,0.2,0.005468562,5,6,11,1
603,,7,5,3.272093023,551.8030034,0.44444445,0.002621033,9,9,18,1
300288,,7,5,2.862403101,2339.242259,0.49673203,0.015079214,18,18,36,1
2406,,7,5,3.358527132,0,1,0.001663031,5,5,10,1
300407,,7,5,2.948837209,7168.128144,0.22222222,0.008843294,18,19,37,1
600596,,7,5,2.635658915,5761.511512,0.65977013,0.044539844,30,30,60,1
600725,,7,6,3.350387597,34.15354007,0.5,0.001866927,3,4,7,1
2352,,7,6,3.116666667,318.551616,0.32142857,0.004605602,8,7,15,1
600340,,4,5,2.440697674,5206.994639,0.20744467,0.113193401,71,69,140,1
2413,,4,5,2.500387597,1605.86009,0.30064103,0.053353227,39,40,79,1
62,,7,5,2.605813953,7521.638659,0.2842742,0.041150006,31,32,63,1
547,,9,5,2.489534884,4836.370377,0.28372654,0.080638332,58,51,109,1
533,,7,5,2.693410853,2919.565525,0.65317136,0.040463659,38,39,77,1
300292,,4,5,2.573255814,1530.365141,0.54408604,0.044206924,30,31,61,1
601238,,8,5,2.323643411,7261.365847,0.43114036,0.258031696,95,96,191,1
860,,4,5,2.668992248,827.8087686,0.65806454,0.039858199,31,30,61,1
600075,,8,5,2.864341085,591.9809322,0.64912283,0.021217797,19,18,37,1
2223,,4,4,2.36744186,6229.988515,0.27140903,0.121973452,85,86,171,1
600055,,0,5,2.334883721,8017.623825,0.31626356,0.214155714,110,109,219,1
300286,,0,5,2.607751938,776.5302122,0.58704454,0.047935158,39,39,78,1
2519,,9,5,2.430620155,2550.178048,0.8051282,0.145962564,66,66,132,1
2673,,8,5,3.19496124,27.00533184,0.3,0.003760325,5,5,10,1
2143,,8,5,2.869379845,728.9951362,0.34545454,0.027704485,11,11,22,1
2090,,0,5,2.602713178,2173.579404,0.47360483,0.056346518,52,51,103,1
300384,,2,5,3.10620155,83.10880184,0.33333334,0.001069066,2,3,5,1
300244,,0,5,2.386434109,3964.951774,0.35321775,0.147466961,83,83,166,1
2453,,7,5,2.951550388,157.1138243,0.41666666,0.011852336,9,9,18,1
300330,,8,5,2.661627907,5514.39227,0.7888889,0.064102768,35,36,71,1
600736,,7,6,3.45503876,182.4651684,0.1,0.002091632,5,4,9,1
300349,,0,4,2.25620155,11728.32769,0.33851805,0.319327682,148,149,297,1
2127,,2,5,3.127906977,50.01125203,0.75,0.007368308,8,7,15,1
2653,,4,5,2.461627907,1038.288408,0.42815676,0.091356335,52,53,105,1
514,,8,5,3.084108527,326.3053864,0.20833333,0.003540189,7,9,16,1
598,,4,5,2.293023256,11645.31953,0.3081344,0.230162653,117,116,233,1
600516,,8,5,2.48875969,3893.593907,0.4575893,0.126546339,64,60,124,1
300360,,8,6,3.209689922,2.510509029,0.75,0.002369043,4,5,9,1
600278,,8,5,3.124031008,346.4914965,0.375,0.003750033,7,8,15,1
600797,,4,5,2.486434109,6972.738695,0.54470587,0.116875517,50,51,101,1
603006,,13,6,3.579069767,0,0,6.36E-04,1,1,2,1
2446,,13,5,2.579457364,5464.193727,0.7117117,0.053176155,37,37,74,1
600122,,2,5,2.745348837,427.6370824,0.6238095,0.025600773,21,21,42,1
600682,,2,5,2.751162791,249.4175447,0.37142858,0.02291442,15,15,30,1
300427,,7,6,3.644186047,1.166666667,0,4.89E-04,1,2,3,1
2729,,7,6,3.424031008,5306.887484,0.1,0.001657461,5,4,9,1
756,,8,5,2.584883721,4036.867577,0.7246377,0.101617779,45,46,91,1
713,,7,5,2.708527132,1283.496448,0.44179896,0.02584838,28,27,55,1
2579,,4,6,4.039147287,4.345701171,0,4.32E-04,2,1,3,1
2334,,0,5,2.963565891,265.5383581,0.2777778,0.008707525,8,9,17,1
600192,,7,5,2.489147287,3869.772391,0.41616163,0.057036806,45,42,87,1
2559,,2,5,2.970542636,475.5836762,0.47252747,0.007791275,13,14,27,1
601268,,1,5,2.634883721,1704.495582,0.6139785,0.041299634,29,31,60,1
600779,,8,5,3.04496124,29.33740492,0.1,0.007397328,4,5,9,1
966,,9,5,2.539147287,1508.45424,0.4367015,0.054597485,42,41,83,1
603018,,2,5,3.065503876,14.27281512,0.6666667,0.004551389,5,6,11,1
2648,,0,5,2.446899225,2707.620043,0.42982456,0.09333373,57,56,113,1
601339,,8,5,2.308527132,27.61090724,0.98379016,0.587060806,116,117,233,1
603167,,0,5,2.318604651,10846.37579,0.2770707,0.158754317,100,99,199,1
300287,,4,5,2.600775194,1143.485954,0.68658537,0.048633961,40,41,81,1
2513,,7,5,3.224031008,18.28274682,0.6666667,0.003269169,6,5,11,1
2147,,2,5,3.064728682,227.2653914,0.26666668,0.007779275,6,6,12,1
300141,,2,5,3.100775194,935.7783258,0.2,0.007128623,6,6,12,1
600177,,8,5,2.249612403,12396.43342,0.69334185,0.628459375,143,143,286,1
600693,,4,5,2.276744186,9351.004058,0.36783636,0.204614836,107,107,214,1
2064,,2,5,2.752713178,5934.390932,0.54761904,0.035843231,28,28,56,1
502,,8,5,3.06124031,90.50515121,0.2,0.005995855,5,3,8,1
2205,,2,5,2.930232558,2170.34961,0.41774893,0.013207708,21,22,43,1
300013,,4,5,2.491860465,3667.769025,0.332483,0.06067905,49,49,98,1
2384,,4,5,2.485271318,1410.958341,0.76546,0.098049239,52,52,104,1
300277,,2,5,3.029457364,1672.739401,0.60952383,0.007381627,15,15,30,1
2003,,4,5,2.691472868,345.6149511,0.4466403,0.036741956,23,23,46,1
300155,,0,5,2.386046512,12156.86278,0.3006993,0.144228137,77,78,155,1
600452,,9,5,3.042635659,141.5170806,0.1904762,0.011644566,7,6,13,1
2408,,4,5,2.545348837,512.326905,0.7190476,0.067617945,36,36,72,1
300206,,4,5,2.348837209,7601.811416,0.2491919,0.146131321,83,83,166,1
300072,,13,4,2.379069767,2667.900473,0.42122352,0.120637473,76,77,153,1
600749,,0,5,2.515116279,2871.960926,0.33853412,0.06459278,52,53,105,1
600817,,0,6,3.532945736,4.961765302,0,2.38E-04,1,2,3,1
830,,13,5,2.574418605,3138.214329,0.91212124,0.068190069,45,44,89,1
300374,,7,5,3.059302326,1416.574012,0.39285713,0.006553012,7,8,15,1
2371,,9,5,2.375968992,5952.679371,0.34294212,0.17638896,94,93,187,1
977,,4,5,2.575193798,1722.999166,0.28475034,0.054652614,39,38,77,1
815,,0,5,2.920155039,359.2316711,0.33333334,0.013672509,12,10,22,1
2196,,0,5,2.731782946,6093.165921,0.22883599,0.023241636,27,28,55,1
2109,,7,5,2.68255814,2550.31357,0.62243587,0.040696573,39,40,79,1
600843,,0,5,2.333333333,14788.25292,0.22931276,0.130823127,93,87,180,1
300010,,0,5,3.055813953,3.78434247,0.8333333,0.00406315,6,7,13,1
600562,,9,5,2.454263566,8622.862618,0.6390845,0.154329677,71,72,143,1
603020,,0,5,3.055813953,3.78434247,0.8333333,0.00406315,6,7,13,1
813,,7,5,2.917054264,1835.858651,0.21794872,0.010173738,13,13,26,1
603998,,7,6,3.194573643,49.66744514,0,0.003490641,3,3,6,1
300312,,3,5,2.407751938,3413.765665,0.38343254,0.095342756,63,64,127,1
2351,,3,5,2.844573643,10470.42603,0.51578945,0.01534251,19,20,39,1
600382,,7,6,3.467829457,51.10273368,0,0.001282385,3,2,5,1
2217,,5,5,2.876356589,54.93428122,0.875,0.017123487,15,16,31,1
2239,,4,5,2.780232558,1566.284922,0.2748538,0.019643049,19,18,37,1
780,,2,5,2.762403101,4208.302043,0.35585585,0.023590217,37,36,73,1
600088,,7,5,2.537596899,4065.413169,0.2027027,0.047400171,37,36,73,1
905,,4,6,3.29496124,396.9435231,0.45,0.002165455,4,5,9,1
546,,4,6,3.492248062,157.2541253,0.4,0.002341187,6,2,8,1
2735,,4,6,3.424418605,744.2173084,0.29166666,0.002087366,8,9,17,1
2743,,4,6,3.70620155,0,0.75,8.16E-04,3,4,7,1
300009,,4,5,2.745736434,8452.775004,0.41774893,0.037021017,21,22,43,1
300426,,5,6,3.32429291,0,0,0,0,1,1,1
2655,,3,5,2.954263566,1972.644663,0.37229437,0.010798504,22,22,44,1
300023,,7,5,2.991860465,2791.469855,0.6818182,0.008919907,11,12,23,1
611,,7,0,0,0,0,2.44E-04,1,0,1,1
729,,3,4,2.33875969,10149.67217,0.2310231,0.165278466,102,101,203,1
300342,,4,5,2.949224806,97.46863426,0.39285713,0.011681654,8,7,15,1
600567,,3,6,3.688492832,0,0,0,0,1,1,1
600680,,3,5,2.689534884,4992.063289,0.39372823,0.036697737,42,41,83,1
600626,,8,5,2.289534884,8853.304067,0.8179506,0.597991706,128,129,257,1
600420,,8,5,2.208914729,6479.655047,0.50877196,0.677465309,172,172,344,1
2130,,2,6,3.463178295,135.2583701,0.16666667,0.001436955,4,4,8,1
600525,,2,5,2.498837209,11595.42384,0.33019608,0.088903694,51,51,102,1
2728,,4,5,2.737984496,100.1155225,0.75238097,0.023516968,14,15,29,1
29,,3,5,2.892635659,1693.421209,0.25274727,0.01200628,14,13,27,1
601218,,9,5,2.658527132,311.898774,0.71164024,0.036118199,27,28,55,1
