Source,Target,Sort,Time
300226,516,3,2013/12/31
300226,591,3,2013/12/31
300226,608,3,2013/12/31
300226,661,3,2013/12/31
300226,690,3,2013/12/31
300226,716,3,2013/12/31
300226,779,3,2013/12/31
300226,818,3,2013/12/31
300226,830,3,2013/12/31
300226,911,3,2013/12/31
300226,915,3,2013/12/31
300226,921,3,2013/12/31
300226,961,3,2013/12/31
300226,977,3,2013/12/31
300226,987,3,2013/12/31
300226,989,3,2013/12/31
300226,2042,3,2013/12/31
300226,2053,3,2013/12/31
300226,2181,3,2013/12/31
300226,2191,3,2013/12/31
300226,2219,3,2013/12/31
300226,2318,3,2013/12/31
300226,2421,3,2013/12/31
300226,2437,3,2013/12/31
300226,2444,3,2013/12/31
300226,2480,3,2013/12/31
300226,2492,3,2013/12/31
300226,2554,3,2013/12/31
300226,2629,3,2013/12/31
300226,300030,3,2013/12/31
300226,300039,3,2013/12/31
300226,300045,3,2013/12/31
300226,300057,3,2013/12/31
300226,300075,3,2013/12/31
300226,300085,3,2013/12/31
300226,300101,3,2013/12/31
300226,300134,3,2013/12/31
300226,300135,3,2013/12/31
300226,300139,3,2013/12/31
300226,300164,3,2013/12/31
300226,300166,3,2013/12/31
300226,300182,3,2013/12/31
300226,300190,3,2013/12/31
300226,300253,3,2013/12/31
300226,300267,3,2013/12/31
300226,300287,3,2013/12/31
300226,300293,3,2013/12/31
300226,300302,3,2013/12/31
300226,300309,3,2013/12/31
300226,600107,3,2013/12/31
300226,600108,3,2013/12/31
300226,600129,3,2013/12/31
300226,600163,3,2013/12/31
300226,600197,3,2013/12/31
300226,600211,3,2013/12/31
300226,600287,3,2013/12/31
300226,600337,3,2013/12/31
300226,600429,3,2013/12/31
300226,600499,3,2013/12/31
300226,600505,3,2013/12/31
300226,600538,3,2013/12/31
300226,600639,3,2013/12/31
300226,600650,3,2013/12/31
300226,600666,3,2013/12/31
300226,600690,3,2013/12/31
300226,600713,3,2013/12/31
300226,600739,3,2013/12/31
300226,600750,3,2013/12/31
300253,400,3,2013/12/31
300253,401,3,2013/12/31
300253,516,3,2013/12/31
300253,591,3,2013/12/31
300253,608,3,2013/12/31
300253,661,3,2013/12/31
300253,690,3,2013/12/31
300253,716,3,2013/12/31
300253,779,3,2013/12/31
300253,818,3,2013/12/31
300253,830,3,2013/12/31
300253,911,3,2013/12/31
300253,915,3,2013/12/31
300253,921,3,2013/12/31
300253,961,3,2013/12/31
300253,977,3,2013/12/31
300253,987,3,2013/12/31
300253,989,3,2013/12/31
300253,2042,3,2013/12/31
300253,2053,3,2013/12/31
300253,2181,3,2013/12/31
300253,2191,3,2013/12/31
300253,2219,3,2013/12/31
300253,2318,3,2013/12/31
300253,2421,3,2013/12/31
300253,2437,3,2013/12/31
300253,2444,3,2013/12/31
300253,2480,3,2013/12/31
300253,2492,3,2013/12/31
300253,2554,3,2013/12/31
300253,2629,3,2013/12/31
300253,300030,3,2013/12/31
300253,300039,3,2013/12/31
300253,300045,3,2013/12/31
300253,300057,3,2013/12/31
300253,300075,3,2013/12/31
300253,300085,3,2013/12/31
300253,300101,3,2013/12/31
300253,300134,3,2013/12/31
300253,300135,3,2013/12/31
300253,300139,3,2013/12/31
300253,300164,3,2013/12/31
300253,300166,3,2013/12/31
300253,300182,3,2013/12/31
300253,300190,3,2013/12/31
300253,300226,3,2013/12/31
300253,300267,3,2013/12/31
300253,300287,3,2013/12/31
300253,300293,3,2013/12/31
300253,300302,3,2013/12/31
300253,300309,3,2013/12/31
300253,600107,3,2013/12/31
300253,600108,3,2013/12/31
300253,600129,3,2013/12/31
300253,600163,3,2013/12/31
300253,600197,3,2013/12/31
300253,600211,3,2013/12/31
300253,600287,3,2013/12/31
300253,600337,3,2013/12/31
300253,600429,3,2013/12/31
300253,600499,3,2013/12/31
300253,600505,3,2013/12/31
300253,600538,3,2013/12/31
300253,600639,3,2013/12/31
300253,600650,3,2013/12/31
300253,600666,3,2013/12/31
300253,600690,3,2013/12/31
300253,600713,3,2013/12/31
300253,600739,3,2013/12/31
300253,600750,3,2013/12/31
300267,400,3,2013/12/31
300267,401,3,2013/12/31
300267,516,3,2013/12/31
300267,591,3,2013/12/31
300267,608,3,2013/12/31
300267,661,3,2013/12/31
300267,690,3,2013/12/31
300267,716,3,2013/12/31
300267,779,3,2013/12/31
300267,818,3,2013/12/31
300267,830,3,2013/12/31
300267,911,3,2013/12/31
300267,915,3,2013/12/31
300267,921,3,2013/12/31
300267,961,3,2013/12/31
300267,977,3,2013/12/31
300267,987,3,2013/12/31
300267,989,3,2013/12/31
300267,2042,3,2013/12/31
300267,2053,3,2013/12/31
300267,2181,3,2013/12/31
300267,2191,3,2013/12/31
300267,2219,3,2013/12/31
300267,2318,3,2013/12/31
300267,2421,3,2013/12/31
300267,2437,3,2013/12/31
300267,2444,3,2013/12/31
300267,2480,3,2013/12/31
300267,2492,3,2013/12/31
300267,2554,3,2013/12/31
300267,2629,3,2013/12/31
300267,300030,3,2013/12/31
300267,300039,3,2013/12/31
300267,300045,3,2013/12/31
300267,300057,3,2013/12/31
300267,300075,3,2013/12/31
300267,300085,3,2013/12/31
300267,300101,3,2013/12/31
300267,300134,3,2013/12/31
300267,300135,3,2013/12/31
300267,300139,3,2013/12/31
300267,300164,3,2013/12/31
300267,300166,3,2013/12/31
300267,300182,3,2013/12/31
300267,300190,3,2013/12/31
300267,300226,3,2013/12/31
300267,300253,3,2013/12/31
300267,300287,3,2013/12/31
300267,300293,3,2013/12/31
300267,300302,3,2013/12/31
300267,300309,3,2013/12/31
300267,600107,3,2013/12/31
300267,600108,3,2013/12/31
300267,600129,3,2013/12/31
300267,600163,3,2013/12/31
300267,600197,3,2013/12/31
300267,600211,3,2013/12/31
300267,600287,3,2013/12/31
300267,600337,3,2013/12/31
300267,600429,3,2013/12/31
300267,600499,3,2013/12/31
300267,600505,3,2013/12/31
300267,600538,3,2013/12/31
300267,600639,3,2013/12/31
300267,600650,3,2013/12/31
300267,600666,3,2013/12/31
300267,600690,3,2013/12/31
300267,600713,3,2013/12/31
300267,600739,3,2013/12/31
300267,600750,3,2013/12/31
300287,400,3,2013/12/31
300287,401,3,2013/12/31
300287,516,3,2013/12/31
300287,591,3,2013/12/31
300287,608,3,2013/12/31
300287,661,3,2013/12/31
300287,690,3,2013/12/31
300287,716,3,2013/12/31
300287,779,3,2013/12/31
300287,818,3,2013/12/31
300287,830,3,2013/12/31
300287,911,3,2013/12/31
300287,915,3,2013/12/31
300287,921,3,2013/12/31
300287,961,3,2013/12/31
300287,977,3,2013/12/31
300287,987,3,2013/12/31
300287,989,3,2013/12/31
300287,2042,3,2013/12/31
300287,2053,3,2013/12/31
300287,2181,3,2013/12/31
300287,2191,3,2013/12/31
300287,2219,3,2013/12/31
300287,2318,3,2013/12/31
300287,2421,3,2013/12/31
300287,2437,3,2013/12/31
300287,2444,3,2013/12/31
300287,2480,3,2013/12/31
300287,2492,3,2013/12/31
300287,2554,3,2013/12/31
300287,2629,3,2013/12/31
300287,300030,3,2013/12/31
300287,300039,3,2013/12/31
300287,300045,3,2013/12/31
300287,300057,3,2013/12/31
300287,300075,3,2013/12/31
300287,300085,3,2013/12/31
300287,300101,3,2013/12/31
300287,300134,3,2013/12/31
300287,300135,3,2013/12/31
300287,300139,3,2013/12/31
300287,300164,3,2013/12/31
300287,300166,3,2013/12/31
300287,300182,3,2013/12/31
300287,300190,3,2013/12/31
300287,300226,3,2013/12/31
300287,300253,3,2013/12/31
300287,300267,3,2013/12/31
300287,300293,3,2013/12/31
300287,300302,3,2013/12/31
300287,300309,3,2013/12/31
300287,600107,3,2013/12/31
300287,600108,3,2013/12/31
300287,600129,3,2013/12/31
300287,600163,3,2013/12/31
300287,600197,3,2013/12/31
300287,600211,3,2013/12/31
300287,600287,3,2013/12/31
300287,600337,3,2013/12/31
300287,600429,3,2013/12/31
300287,600499,3,2013/12/31
300287,600505,3,2013/12/31
300287,600538,3,2013/12/31
300287,600639,3,2013/12/31
300287,600650,3,2013/12/31
300287,600666,3,2013/12/31
300287,600690,3,2013/12/31
300287,600713,3,2013/12/31
300287,600739,3,2013/12/31
300287,600750,3,2013/12/31
300293,400,3,2013/12/31
300293,401,3,2013/12/31
300293,516,3,2013/12/31
300293,591,3,2013/12/31
300293,608,3,2013/12/31
300293,661,3,2013/12/31
300293,690,3,2013/12/31
300293,716,3,2013/12/31
300293,779,3,2013/12/31
300293,818,3,2013/12/31
300293,830,3,2013/12/31
300293,911,3,2013/12/31
300293,915,3,2013/12/31
300293,921,3,2013/12/31
300293,961,3,2013/12/31
300293,977,3,2013/12/31
300293,987,3,2013/12/31
300293,989,3,2013/12/31
300293,2042,3,2013/12/31
300293,2053,3,2013/12/31
300293,2181,3,2013/12/31
300293,2191,3,2013/12/31
300293,2219,3,2013/12/31
300293,2318,3,2013/12/31
300293,2421,3,2013/12/31
300293,2437,3,2013/12/31
300293,2444,3,2013/12/31
300293,2480,3,2013/12/31
300293,2492,3,2013/12/31
300293,2554,3,2013/12/31
300293,2629,3,2013/12/31
300293,300030,3,2013/12/31
300293,300039,3,2013/12/31
300293,300045,3,2013/12/31
300293,300057,3,2013/12/31
300293,300075,3,2013/12/31
300293,300085,3,2013/12/31
300293,300101,3,2013/12/31
300293,300134,3,2013/12/31
300293,300135,3,2013/12/31
300293,300139,3,2013/12/31
300293,300164,3,2013/12/31
300293,300166,3,2013/12/31
300293,300182,3,2013/12/31
300293,300190,3,2013/12/31
300293,300226,3,2013/12/31
300293,300253,3,2013/12/31
300293,300267,3,2013/12/31
300293,300287,3,2013/12/31
300293,300302,3,2013/12/31
300293,300309,3,2013/12/31
300293,600107,3,2013/12/31
300293,600108,3,2013/12/31
300293,600129,3,2013/12/31
300293,600163,3,2013/12/31
300293,600197,3,2013/12/31
300293,600211,3,2013/12/31
300293,600287,3,2013/12/31
300293,600337,3,2013/12/31
300293,600429,3,2013/12/31
300293,600499,3,2013/12/31
300293,600505,3,2013/12/31
300293,600538,3,2013/12/31
300293,600639,3,2013/12/31
300293,600650,3,2013/12/31
300293,600666,3,2013/12/31
300293,600690,3,2013/12/31
300293,600713,3,2013/12/31
300293,600739,3,2013/12/31
300293,600750,3,2013/12/31
300302,400,3,2013/12/31
300302,401,3,2013/12/31
300302,516,3,2013/12/31
300302,591,3,2013/12/31
300302,608,3,2013/12/31
300302,661,3,2013/12/31
300302,690,3,2013/12/31
300302,716,3,2013/12/31
300302,779,3,2013/12/31
300302,818,3,2013/12/31
300302,830,3,2013/12/31
300302,911,3,2013/12/31
300302,915,3,2013/12/31
300302,921,3,2013/12/31
300302,961,3,2013/12/31
300302,977,3,2013/12/31
300302,987,3,2013/12/31
300302,989,3,2013/12/31
300302,2042,3,2013/12/31
300302,2053,3,2013/12/31
300302,2181,3,2013/12/31
300302,2191,3,2013/12/31
300302,2219,3,2013/12/31
300302,2318,3,2013/12/31
300302,2421,3,2013/12/31
300302,2437,3,2013/12/31
300302,2444,3,2013/12/31
300302,2480,3,2013/12/31
300302,2492,3,2013/12/31
300302,2554,3,2013/12/31
300302,2629,3,2013/12/31
300302,300030,3,2013/12/31
300302,300039,3,2013/12/31
300302,300045,3,2013/12/31
300302,300057,3,2013/12/31
300302,300075,3,2013/12/31
300302,300085,3,2013/12/31
300302,300101,3,2013/12/31
300302,300134,3,2013/12/31
300302,300135,3,2013/12/31
300302,300139,3,2013/12/31
300302,300164,3,2013/12/31
300302,300166,3,2013/12/31
300302,300182,3,2013/12/31
300302,300190,3,2013/12/31
300302,300226,3,2013/12/31
300302,300253,3,2013/12/31
300302,300267,3,2013/12/31
300302,300287,3,2013/12/31
300302,300293,3,2013/12/31
300302,300309,3,2013/12/31
300302,600107,3,2013/12/31
300302,600108,3,2013/12/31
300302,600129,3,2013/12/31
300302,600163,3,2013/12/31
300302,600197,3,2013/12/31
300302,600211,3,2013/12/31
300302,600287,3,2013/12/31
300302,600337,3,2013/12/31
300302,600429,3,2013/12/31
300302,600499,3,2013/12/31
300302,600505,3,2013/12/31
300302,600538,3,2013/12/31
300302,600639,3,2013/12/31
300302,600650,3,2013/12/31
300302,600666,3,2013/12/31
300302,600690,3,2013/12/31
300302,600713,3,2013/12/31
300302,600739,3,2013/12/31
300302,600750,3,2013/12/31
300309,400,3,2013/12/31
300309,401,3,2013/12/31
300309,516,3,2013/12/31
300309,591,3,2013/12/31
300309,608,3,2013/12/31
300309,661,3,2013/12/31
300309,690,3,2013/12/31
300309,716,3,2013/12/31
300309,779,3,2013/12/31
300309,818,3,2013/12/31
300309,830,3,2013/12/31
300309,911,3,2013/12/31
300309,915,3,2013/12/31
300309,921,3,2013/12/31
300309,961,3,2013/12/31
300309,977,3,2013/12/31
300309,987,3,2013/12/31
300309,989,3,2013/12/31
300309,2042,3,2013/12/31
300309,2053,3,2013/12/31
300309,2181,3,2013/12/31
300309,2191,3,2013/12/31
300309,2219,3,2013/12/31
300309,2318,3,2013/12/31
300309,2421,3,2013/12/31
300309,2437,3,2013/12/31
300309,2444,3,2013/12/31
300309,2480,3,2013/12/31
300309,2492,3,2013/12/31
300309,2554,3,2013/12/31
300309,2629,3,2013/12/31
300309,300030,3,2013/12/31
300309,300039,3,2013/12/31
300309,300045,3,2013/12/31
300309,300057,3,2013/12/31
300309,300075,3,2013/12/31
300309,300085,3,2013/12/31
300309,300101,3,2013/12/31
300309,300134,3,2013/12/31
300309,300135,3,2013/12/31
300309,300139,3,2013/12/31
300309,300164,3,2013/12/31
300309,300166,3,2013/12/31
300309,300182,3,2013/12/31
300309,300190,3,2013/12/31
300309,300226,3,2013/12/31
300309,300253,3,2013/12/31
300309,300267,3,2013/12/31
300309,300287,3,2013/12/31
300309,300293,3,2013/12/31
300309,300302,3,2013/12/31
300309,600107,3,2013/12/31
300309,600108,3,2013/12/31
300309,600129,3,2013/12/31
300309,600163,3,2013/12/31
300309,600197,3,2013/12/31
300309,600211,3,2013/12/31
300309,600287,3,2013/12/31
300309,600337,3,2013/12/31
300309,600429,3,2013/12/31
300309,600499,3,2013/12/31
300309,600505,3,2013/12/31
300309,600538,3,2013/12/31
300309,600639,3,2013/12/31
300309,600650,3,2013/12/31
300309,600666,3,2013/12/31
300309,600690,3,2013/12/31
300309,600713,3,2013/12/31
300309,600739,3,2013/12/31
300309,600750,3,2013/12/31
600107,400,3,2013/12/31
600107,401,3,2013/12/31
600107,516,3,2013/12/31
600107,591,3,2013/12/31
600107,608,3,2013/12/31
600107,661,3,2013/12/31
600107,690,3,2013/12/31
600107,716,3,2013/12/31
600107,779,3,2013/12/31
600107,818,3,2013/12/31
600107,830,3,2013/12/31
600107,911,3,2013/12/31
600107,915,3,2013/12/31
600107,921,3,2013/12/31
600107,961,3,2013/12/31
600107,977,3,2013/12/31
600107,987,3,2013/12/31
600107,989,3,2013/12/31
600107,2042,3,2013/12/31
600107,2053,3,2013/12/31
600107,2181,3,2013/12/31
600107,2191,3,2013/12/31
600107,2219,3,2013/12/31
600107,2318,3,2013/12/31
600107,2421,3,2013/12/31
600107,2437,3,2013/12/31
600107,2444,3,2013/12/31
600107,2480,3,2013/12/31
600107,2492,3,2013/12/31
600107,2554,3,2013/12/31
600107,2629,3,2013/12/31
600107,300030,3,2013/12/31
600107,300039,3,2013/12/31
600107,300045,3,2013/12/31
600107,300057,3,2013/12/31
600107,300075,3,2013/12/31
600107,300085,3,2013/12/31
600107,300101,3,2013/12/31
600107,300134,3,2013/12/31
600107,300135,3,2013/12/31
600107,300139,3,2013/12/31
600107,300164,3,2013/12/31
600107,300166,3,2013/12/31
600107,300182,3,2013/12/31
600107,300190,3,2013/12/31
600107,300226,3,2013/12/31
600107,300253,3,2013/12/31
600107,300267,3,2013/12/31
600107,300287,3,2013/12/31
600107,300293,3,2013/12/31
600107,300302,3,2013/12/31
600107,300309,3,2013/12/31
600107,600108,3,2013/12/31
600107,600129,3,2013/12/31
600107,600163,3,2013/12/31
600107,600197,3,2013/12/31
600107,600211,3,2013/12/31
600107,600287,3,2013/12/31
600107,600337,3,2013/12/31
600107,600429,3,2013/12/31
600107,600499,3,2013/12/31
600107,600505,3,2013/12/31
600107,600538,3,2013/12/31
600107,600639,3,2013/12/31
600107,600650,3,2013/12/31
600107,600666,3,2013/12/31
600107,600690,3,2013/12/31
600107,600713,3,2013/12/31
600107,600739,3,2013/12/31
600107,600750,3,2013/12/31
600108,400,3,2013/12/31
600108,401,3,2013/12/31
600108,516,3,2013/12/31
600108,591,3,2013/12/31
600108,608,3,2013/12/31
600108,661,3,2013/12/31
600108,690,3,2013/12/31
600108,716,3,2013/12/31
600108,779,3,2013/12/31
600108,818,3,2013/12/31
600108,830,3,2013/12/31
600108,911,3,2013/12/31
600108,915,3,2013/12/31
600108,921,3,2013/12/31
600108,961,3,2013/12/31
600108,977,3,2013/12/31
600108,987,3,2013/12/31
600108,989,3,2013/12/31
600108,2042,3,2013/12/31
600108,2053,3,2013/12/31
600108,2181,3,2013/12/31
600108,2191,3,2013/12/31
600108,2219,3,2013/12/31
600108,2318,3,2013/12/31
600108,2421,3,2013/12/31
600108,2437,3,2013/12/31
600108,2444,3,2013/12/31
600108,2480,3,2013/12/31
600108,2492,3,2013/12/31
600108,2554,3,2013/12/31
600108,2629,3,2013/12/31
600108,300030,3,2013/12/31
600108,300039,3,2013/12/31
600108,300045,3,2013/12/31
600108,300057,3,2013/12/31
600108,300075,3,2013/12/31
600108,300085,3,2013/12/31
600108,300101,3,2013/12/31
600108,300134,3,2013/12/31
600108,300135,3,2013/12/31
600108,300139,3,2013/12/31
600108,300164,3,2013/12/31
600108,300166,3,2013/12/31
600108,300182,3,2013/12/31
600108,300190,3,2013/12/31
600108,300226,3,2013/12/31
600108,300253,3,2013/12/31
600108,300267,3,2013/12/31
600108,300287,3,2013/12/31
600108,300293,3,2013/12/31
600108,300302,3,2013/12/31
600108,300309,3,2013/12/31
600108,600107,3,2013/12/31
600108,600129,3,2013/12/31
600108,600163,3,2013/12/31
600108,600197,3,2013/12/31
600108,600211,3,2013/12/31
600108,600287,3,2013/12/31
600108,600337,3,2013/12/31
600108,600429,3,2013/12/31
600108,600499,3,2013/12/31
600108,600505,3,2013/12/31
600108,600538,3,2013/12/31
600108,600639,3,2013/12/31
600108,600650,3,2013/12/31
600108,600666,3,2013/12/31
600108,600690,3,2013/12/31
600108,600713,3,2013/12/31
600108,600739,3,2013/12/31
600108,600750,3,2013/12/31
600129,400,3,2013/12/31
600129,401,3,2013/12/31
600129,516,3,2013/12/31
600129,591,3,2013/12/31
600129,608,3,2013/12/31
600129,661,3,2013/12/31
600129,690,3,2013/12/31
600129,716,3,2013/12/31
600129,779,3,2013/12/31
600129,818,3,2013/12/31
600129,830,3,2013/12/31
600129,911,3,2013/12/31
600129,915,3,2013/12/31
600129,921,3,2013/12/31
600129,961,3,2013/12/31
600129,977,3,2013/12/31
600129,987,3,2013/12/31
600129,989,3,2013/12/31
600129,2042,3,2013/12/31
600129,2053,3,2013/12/31
600129,2181,3,2013/12/31
600129,2191,3,2013/12/31
600129,2219,3,2013/12/31
600129,2318,3,2013/12/31
600129,2421,3,2013/12/31
600129,2437,3,2013/12/31
600129,2444,3,2013/12/31
600129,2480,3,2013/12/31
600129,2492,3,2013/12/31
600129,2554,3,2013/12/31
600129,2629,3,2013/12/31
600129,300030,3,2013/12/31
600129,300039,3,2013/12/31
600129,300045,3,2013/12/31
600129,300057,3,2013/12/31
600129,300075,3,2013/12/31
600129,300085,3,2013/12/31
600129,300101,3,2013/12/31
600129,300134,3,2013/12/31
600129,300135,3,2013/12/31
600129,300139,3,2013/12/31
600129,300164,3,2013/12/31
600129,300166,3,2013/12/31
600129,300182,3,2013/12/31
600129,300190,3,2013/12/31
600129,300226,3,2013/12/31
600129,300253,3,2013/12/31
600129,300267,3,2013/12/31
600129,300287,3,2013/12/31
600129,300293,3,2013/12/31
600129,300302,3,2013/12/31
600129,300309,3,2013/12/31
600129,600107,3,2013/12/31
600129,600108,3,2013/12/31
600129,600163,3,2013/12/31
600129,600197,3,2013/12/31
600129,600211,3,2013/12/31
600129,600287,3,2013/12/31
600129,600337,3,2013/12/31
600129,600429,3,2013/12/31
600129,600499,3,2013/12/31
600129,600505,3,2013/12/31
600129,600538,3,2013/12/31
600129,600639,3,2013/12/31
600129,600650,3,2013/12/31
600129,600666,3,2013/12/31
600129,600690,3,2013/12/31
600129,600713,3,2013/12/31
600129,600739,3,2013/12/31
600129,600750,3,2013/12/31
600163,400,3,2013/12/31
600163,401,3,2013/12/31
600163,516,3,2013/12/31
600163,591,3,2013/12/31
600163,608,3,2013/12/31
600163,661,3,2013/12/31
600163,690,3,2013/12/31
600163,716,3,2013/12/31
600163,779,3,2013/12/31
600163,818,3,2013/12/31
600163,830,3,2013/12/31
600163,911,3,2013/12/31
600163,915,3,2013/12/31
600163,921,3,2013/12/31
600163,961,3,2013/12/31
600163,977,3,2013/12/31
600163,987,3,2013/12/31
600163,989,3,2013/12/31
600163,2042,3,2013/12/31
600163,2053,3,2013/12/31
600163,2181,3,2013/12/31
600163,2191,3,2013/12/31
600163,2219,3,2013/12/31
600163,2318,3,2013/12/31
600163,2421,3,2013/12/31
600163,2437,3,2013/12/31
600163,2444,3,2013/12/31
600163,2480,3,2013/12/31
600163,2492,3,2013/12/31
600163,2554,3,2013/12/31
600163,2629,3,2013/12/31
600163,300030,3,2013/12/31
600163,300039,3,2013/12/31
600163,300045,3,2013/12/31
600163,300057,3,2013/12/31
600163,300075,3,2013/12/31
600163,300085,3,2013/12/31
600163,300101,3,2013/12/31
600163,300134,3,2013/12/31
600163,300135,3,2013/12/31
600163,300139,3,2013/12/31
600163,300164,3,2013/12/31
600163,300166,3,2013/12/31
600163,300182,3,2013/12/31
600163,300190,3,2013/12/31
600163,300226,3,2013/12/31
600163,300253,3,2013/12/31
600163,300267,3,2013/12/31
600163,300287,3,2013/12/31
600163,300293,3,2013/12/31
600163,300302,3,2013/12/31
600163,300309,3,2013/12/31
600163,600107,3,2013/12/31
600163,600108,3,2013/12/31
600163,600129,3,2013/12/31
600163,600197,3,2013/12/31
600163,600211,3,2013/12/31
600163,600287,3,2013/12/31
600163,600337,3,2013/12/31
600163,600429,3,2013/12/31
600163,600499,3,2013/12/31
600163,600505,3,2013/12/31
600163,600538,3,2013/12/31
600163,600639,3,2013/12/31
600163,600650,3,2013/12/31
600163,600666,3,2013/12/31
600163,600690,3,2013/12/31
600163,600713,3,2013/12/31
600163,600739,3,2013/12/31
600163,600750,3,2013/12/31
600197,400,3,2013/12/31
600197,401,3,2013/12/31
600197,516,3,2013/12/31
600197,591,3,2013/12/31
600197,608,3,2013/12/31
600197,661,3,2013/12/31
600197,690,3,2013/12/31
600197,716,3,2013/12/31
600197,779,3,2013/12/31
600197,818,3,2013/12/31
600197,830,3,2013/12/31
600197,911,3,2013/12/31
600197,915,3,2013/12/31
600197,921,3,2013/12/31
600197,961,3,2013/12/31
600197,977,3,2013/12/31
600197,987,3,2013/12/31
600197,989,3,2013/12/31
600197,2042,3,2013/12/31
600197,2053,3,2013/12/31
600197,2181,3,2013/12/31
600197,2191,3,2013/12/31
600197,2219,3,2013/12/31
600197,2318,3,2013/12/31
600197,2421,3,2013/12/31
600197,2437,3,2013/12/31
600197,2444,3,2013/12/31
600197,2480,3,2013/12/31
600197,2492,3,2013/12/31
600197,2554,3,2013/12/31
600197,2629,3,2013/12/31
600197,300030,3,2013/12/31
600197,300039,3,2013/12/31
600197,300045,3,2013/12/31
600197,300057,3,2013/12/31
600197,300075,3,2013/12/31
600197,300085,3,2013/12/31
600197,300101,3,2013/12/31
600197,300134,3,2013/12/31
600197,300135,3,2013/12/31
600197,300139,3,2013/12/31
600197,300164,3,2013/12/31
600197,300166,3,2013/12/31
600197,300182,3,2013/12/31
600197,300190,3,2013/12/31
600197,300226,3,2013/12/31
600197,300253,3,2013/12/31
600197,300267,3,2013/12/31
600197,300287,3,2013/12/31
600197,300293,3,2013/12/31
600197,300302,3,2013/12/31
600197,300309,3,2013/12/31
600197,600107,3,2013/12/31
600197,600108,3,2013/12/31
600197,600129,3,2013/12/31
600197,600163,3,2013/12/31
600197,600211,3,2013/12/31
600197,600287,3,2013/12/31
600197,600337,3,2013/12/31
600197,600429,3,2013/12/31
600197,600499,3,2013/12/31
600197,600505,3,2013/12/31
600197,600538,3,2013/12/31
600197,600639,3,2013/12/31
600197,600650,3,2013/12/31
600197,600666,3,2013/12/31
600197,600690,3,2013/12/31
600197,600713,3,2013/12/31
600197,600739,3,2013/12/31
600197,600750,3,2013/12/31
600211,400,3,2013/12/31
600211,401,3,2013/12/31
600211,516,3,2013/12/31
600211,591,3,2013/12/31
600211,608,3,2013/12/31
600211,661,3,2013/12/31
600211,690,3,2013/12/31
600211,716,3,2013/12/31
600211,779,3,2013/12/31
600211,818,3,2013/12/31
600211,830,3,2013/12/31
600211,911,3,2013/12/31
600211,915,3,2013/12/31
600211,921,3,2013/12/31
600211,961,3,2013/12/31
600211,977,3,2013/12/31
600211,987,3,2013/12/31
600211,989,3,2013/12/31
600211,2042,3,2013/12/31
600211,2053,3,2013/12/31
600211,2181,3,2013/12/31
600211,2191,3,2013/12/31
600211,2219,3,2013/12/31
600211,2318,3,2013/12/31
600211,2421,3,2013/12/31
600211,2437,3,2013/12/31
600211,2444,3,2013/12/31
600211,2480,3,2013/12/31
600211,2492,3,2013/12/31
600211,2554,3,2013/12/31
600211,2629,3,2013/12/31
600211,300030,3,2013/12/31
600211,300039,3,2013/12/31
600211,300045,3,2013/12/31
600211,300057,3,2013/12/31
600211,300075,3,2013/12/31
600211,300085,3,2013/12/31
600211,300101,3,2013/12/31
600211,300134,3,2013/12/31
600211,300135,3,2013/12/31
600211,300139,3,2013/12/31
600211,300164,3,2013/12/31
600211,300166,3,2013/12/31
600211,300182,3,2013/12/31
600211,300190,3,2013/12/31
600211,300226,3,2013/12/31
600211,300253,3,2013/12/31
600211,300267,3,2013/12/31
600211,300287,3,2013/12/31
600211,300293,3,2013/12/31
600211,300302,3,2013/12/31
600211,300309,3,2013/12/31
600211,600107,3,2013/12/31
600211,600108,3,2013/12/31
600211,600129,3,2013/12/31
600211,600163,3,2013/12/31
600211,600197,3,2013/12/31
600211,600287,3,2013/12/31
600211,600337,3,2013/12/31
600211,600429,3,2013/12/31
600211,600499,3,2013/12/31
600211,600505,3,2013/12/31
600211,600538,3,2013/12/31
600211,600639,3,2013/12/31
600211,600650,3,2013/12/31
600211,600666,3,2013/12/31
600211,600690,3,2013/12/31
600211,600713,3,2013/12/31
600211,600739,3,2013/12/31
600211,600750,3,2013/12/31
600287,400,3,2013/12/31
600287,401,3,2013/12/31
600287,516,3,2013/12/31
600287,591,3,2013/12/31
600287,608,3,2013/12/31
600287,661,3,2013/12/31
600287,690,3,2013/12/31
600287,716,3,2013/12/31
600287,779,3,2013/12/31
600287,818,3,2013/12/31
600287,830,3,2013/12/31
600287,911,3,2013/12/31
600287,915,3,2013/12/31
600287,921,3,2013/12/31
600287,961,3,2013/12/31
600287,977,3,2013/12/31
600287,987,3,2013/12/31
600287,989,3,2013/12/31
600287,2042,3,2013/12/31
600287,2053,3,2013/12/31
600287,2181,3,2013/12/31
600287,2191,3,2013/12/31
600287,2219,3,2013/12/31
600287,2318,3,2013/12/31
600287,2421,3,2013/12/31
600287,2437,3,2013/12/31
600287,2444,3,2013/12/31
600287,2480,3,2013/12/31
600287,2492,3,2013/12/31
600287,2554,3,2013/12/31
600287,2629,3,2013/12/31
600287,300030,3,2013/12/31
600287,300039,3,2013/12/31
600287,300045,3,2013/12/31
600287,300057,3,2013/12/31
600287,300075,3,2013/12/31
600287,300085,3,2013/12/31
600287,300101,3,2013/12/31
600287,300134,3,2013/12/31
600287,300135,3,2013/12/31
600287,300139,3,2013/12/31
